 21092007 19    3 0060001 1128.59***** 33.06* 4 ** **00000000 ********** LL 04650913 06056398  68 * 81 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060349 2 39.6517.43 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060350 2 36.2316.39 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060351 2 39.9818.24 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060352 2 38.4716.71 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060353 2 29.0711.74 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060354 2 31.7513.04 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060355 2 39.4118.63 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060356 2 43.8921.73 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060357 2 41.1219.07 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060358 2 41.6119.54 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060359 2 35.9015.55 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060360 2 39.2217.95 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060361 2 37.5917.65 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060362 2 37.6116.18 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060363 2 39.6318.12 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060364 2 43.9620.35 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060365 2 36.1815.71 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060366 2 40.1317.95 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060367 2 38.7917.45 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060368 2 39.2416.86 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060369 2 38.5617.04 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060370 2 36.9117.21 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060371 2 38.8016.89 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060372 2 42.7921.09 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060373 2 40.3418.45 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060374 2 42.5119.94 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060375 2 40.1018.71 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060376 2 41.4119.08 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060377 2 40.9118.02 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060378 2 41.3519.13 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060379 2 40.8517.94 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060380 2 41.1918.50 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060381 2 47.2523.26 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060382 2 42.3320.01 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060383 2 41.0718.61 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060384 2 33.9615.33 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060385 2 42.1019.40 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060386 2 35.9815.88 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060387 2 39.5618.29 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060388 2 38.0717.19 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060389 2 39.0615.56 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060390 2 36.7416.32 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060391 2 41.9418.63 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060392 2 37.1417.01 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060393 2 32.4613.34 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060394 2 44.0820.22 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060395 2 36.7215.40 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060396 2 33.7916.35 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060397 2 41.8419.66 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060398 2 41.7518.69 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060399 2 34.8414.86 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060400 2 37.9918.30 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060401 2 41.3619.78 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060402 2 36.6915.74 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060403 2 45.6221.01 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060404 2 39.0718.15 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060405 2 36.3615.72 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060406 2 38.8619.25 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060407 2 36.8918.18 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060408 2 32.6315.21 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060409 2 51.5825.67 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060410 2 53.1926.79 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060411 2 55.5927.87 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060412 2 52.6525.73 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060413 2 49.1723.19 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060414 2 54.1526.45 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060415 2 48.0124.76 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060416 2 50.7326.78 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060417 2 48.4124.82 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060418 2 47.9322.13 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060419 2 48.8224.88 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060420 2 48.1422.79 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060421 2 52.9525.59 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060422 2 48.6723.86 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060423 2 48.0423.65 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060424 2 48.9922.87 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060425 2 46.5824.60 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060426 2 64.6344.39 ****** 3 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060427 2 63.8943.31 ****** 3 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060428 2 61.6543.82 ****** 4 ** 2400000000 ********1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060429 1 36.15*****  4.95* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060430 1 37.22*****  5.49* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
