measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
GP321F,40,147.4mm,73,0,,,147.4,,2022-09-05 09:32:35
GP321F,40,186.2mm,74,0,,,186.2,,2022-09-05 09:32:38
GP321F,40,174.1mm,75,0,,,174.1,,2022-09-05 09:32:40
GP321F,40,142.9mm,76,0,,,142.9,,2022-09-05 09:32:43
GP321F,40,192.1mm,77,0,,,192.1,,2022-09-05 09:32:46
GP321F,40,145.6mm,78,0,,,145.6,,2022-09-05 09:32:48
GP321F,40,137.4mm,79,0,,,137.4,,2022-09-05 09:32:51
GP321F,40,108.9mm,80,0,,,108.9,,2022-09-05 09:32:54
GP321F,40,147.2mm,81,0,,,147.2,,2022-09-05 09:32:57
GP321F,40,236.8mm,82,0,,,236.8,,2022-09-05 09:33:00
GP321F,40,64.6mm,83,0,,,64.6,,2022-09-05 09:33:03
GP321F,40,116.2mm,84,0,,,116.2,,2022-09-05 09:33:06
GP321F,40,172.9mm,85,0,,,172.9,,2022-09-05 09:33:09
GP321F,40,107.0mm,86,0,,,107.0,,2022-09-05 09:33:12
GP321F,40,122.4mm,87,0,,,122.4,,2022-09-05 09:33:15
GP321F,40,214.9mm,88,0,,,214.9,,2022-09-05 09:33:18
GP321F,40,114.6mm,89,0,,,114.6,,2022-09-05 09:33:20
GP321F,40,115.3mm,90,0,,,115.3,,2022-09-05 09:33:24
GP321F,40,171.2mm,91,0,,,171.2,,2022-09-05 09:33:27
GP321F,40,179.8mm,92,0,,,179.8,,2022-09-05 09:33:30
GP321F,40,109.1mm,93,0,,,109.1,,2022-09-05 09:33:32
GP321F,40,162.0mm,94,0,,,162.0,,2022-09-05 09:33:35
GP321F,40,175.2mm,95,0,,,175.2,,2022-09-05 09:33:38
GP321F,40,149.4mm,96,0,,,149.4,,2022-09-05 09:33:41
GP321F,40,156.4mm,97,0,,,156.4,,2022-09-05 09:33:44
GP321F,40,193.1mm,98,0,,,193.1,,2022-09-05 09:33:47
GP321F,40,153.4mm,99,0,,,153.4,,2022-09-05 09:33:51
GP321F,40,116.1mm,100,0,,,116.1,,2022-09-05 09:33:54
GP321F,42,153.7mm,1,0,,,153.7,,2022-09-05 09:34:18
GP321F,42,162.4mm,2,0,,,162.4,,2022-09-05 09:34:23
GP321F,42,151.9mm,3,0,,,151.9,,2022-09-05 09:34:26
GP321F,42,156.4mm,4,0,,,156.4,,2022-09-05 09:34:29
GP321F,42,182.7mm,5,0,,,182.7,,2022-09-05 09:34:32
GP321F,42,196.0mm,6,0,,,196.0,,2022-09-05 09:34:34
GP321F,42,175.2mm,7,0,,,175.2,,2022-09-05 09:34:37
GP321F,42,219.1mm,8,0,,,219.1,,2022-09-05 09:34:40
GP321F,42,206.4mm,9,0,,,206.4,,2022-09-05 09:34:42
GP321F,42,182.8mm,10,0,,,182.8,,2022-09-05 09:34:45
GP321F,42,176.1mm,11,0,,,176.1,,2022-09-05 09:34:48
GP321F,42,178.8mm,12,0,,,178.8,,2022-09-05 09:34:50
GP321F,42,202.3mm,13,0,,,202.3,,2022-09-05 09:34:53
GP321F,42,181.3mm,14,0,,,181.3,,2022-09-05 09:34:56
GP321F,42,169.0mm,15,0,,,169.0,,2022-09-05 09:34:58
GP321F,42,144.9mm,16,0,,,144.9,,2022-09-05 09:35:01
GP321F,42,145.6mm,17,0,,,145.6,,2022-09-05 09:35:04
GP321F,42,194.8mm,18,0,,,194.8,,2022-09-05 09:35:07
GP321F,42,135.7mm,19,0,,,135.7,,2022-09-05 09:35:09
GP321F,42,150.3mm,20,0,,,150.3,,2022-09-05 09:35:12
GP321F,42,148.2mm,21,0,,,148.2,,2022-09-05 09:35:15
GP321F,42,175.3mm,22,0,,,175.3,,2022-09-05 09:35:18
GP321F,42,165.5mm,23,0,,,165.5,,2022-09-05 09:35:21
GP321F,42,172.7mm,24,0,,,172.7,,2022-09-05 09:35:23
GP321F,42,156.0mm,25,0,,,156.0,,2022-09-05 09:35:26
GP321F,42,137.0mm,26,0,,,137.0,,2022-09-05 09:35:28
GP321F,42,142.6mm,27,0,,,142.6,,2022-09-05 09:35:31
GP321F,42,175.9mm,28,0,,,175.9,,2022-09-05 09:35:34
GP321F,42,183.6mm,29,0,,,183.6,,2022-09-05 09:35:36
GP321F,42,181.9mm,30,0,,,181.9,,2022-09-05 09:35:39
GP321F,42,160.6mm,31,0,,,160.6,,2022-09-05 09:35:41
GP321F,42,192.7mm,32,0,,,192.7,,2022-09-05 09:35:44
GP321F,42,189.3mm,33,0,,,189.3,,2022-09-05 09:35:47
GP321F,42,229.8mm,34,0,,,229.8,,2022-09-05 09:35:49
GP321F,42,173.3mm,35,0,,,173.3,,2022-09-05 09:35:53
GP321F,42,197.0mm,36,0,,,197.0,,2022-09-05 09:35:55
GP321F,42,214.3mm,37,0,,,214.3,,2022-09-05 09:35:58
GP321F,42,175.0mm,38,0,,,175.0,,2022-09-05 09:36:00
GP321F,42,177.2mm,39,0,,,177.2,,2022-09-05 09:36:03
GP321F,42,192.6mm,40,0,,,192.6,,2022-09-05 09:36:07
GP321F,42,207.0mm,41,0,,,207.0,,2022-09-05 09:36:10
GP321F,42,190.9mm,42,0,,,190.9,,2022-09-05 09:36:12
GP321F,42,186.1mm,43,0,,,186.1,,2022-09-05 09:36:16
GP321F,42,133.7mm,44,0,,,133.7,,2022-09-05 09:36:19
GP321F,42,174.0mm,45,0,,,174.0,,2022-09-05 09:36:22
GP321F,42,163.6mm,46,0,,,163.6,,2022-09-05 09:36:25
GP321F,42,174.3mm,47,0,,,174.3,,2022-09-05 09:36:28
GP321F,42,155.6mm,48,0,,,155.6,,2022-09-05 09:36:31
GP321F,302,174.0mm,1,0,,,174.0,,2022-09-05 09:36:50
GP321F,350,197.0mm,1,0,,,197.0,,2022-09-05 09:37:00
GP321F,201,261.5mm,1,0,,,261.5,,2022-09-05 09:37:15
GP324F,204,499.7mm,1,0,,,499.7,,2022-07-14 20:10:52
GP324F,40,203.4mm,1,0,,,203.4,,2022-07-14 20:11:13
GP324F,40,183.2mm,2,0,,,183.2,,2022-07-14 20:11:20
GP324F,40,177.9mm,3,0,,,177.9,,2022-07-14 20:11:23
GP324F,40,198.7mm,4,0,,,198.7,,2022-07-14 20:11:25
GP324F,40,156.5mm,5,0,,,156.5,,2022-07-14 20:11:28
GP324F,40,176.3mm,6,0,,,176.3,,2022-07-14 20:11:31
GP324F,40,233.0mm,7,0,,,233.0,,2022-07-14 20:11:34
GP324F,40,213.2mm,8,0,,,213.2,,2022-07-14 20:11:37
GP324F,40,166.0mm,9,0,,,166.0,,2022-07-14 20:11:40
GP324F,40,185.8mm,10,0,,,185.8,,2022-07-14 20:11:43
GP324F,40,199.3mm,11,0,,,199.3,,2022-07-14 20:11:46
GP324F,40,188.0mm,12,0,,,188.0,,2022-07-14 20:11:51
GP324F,40,282.9mm,13,0,,,282.9,,2022-07-14 20:11:54
GP324F,40,156.1mm,14,0,,,156.1,,2022-07-14 20:11:57
GP324F,40,182.8mm,15,0,,,182.8,,2022-07-14 20:12:02
GP324F,40,192.8mm,16,0,,,192.8,,2022-07-14 20:12:05
GP324F,40,207.8mm,17,0,,,207.8,,2022-07-14 20:12:07
GP324F,40,158.7mm,18,0,,,158.7,,2022-07-14 20:12:11
GP324F,40,190.7mm,19,0,,,190.7,,2022-07-14 20:12:13
GP324F,40,231.9mm,20,0,,,231.9,,2022-07-14 20:12:16
GP324F,40,160.0mm,21,0,,,160.0,,2022-07-14 20:12:20
GP324F,40,148.2mm,22,0,,,148.2,,2022-07-14 20:12:24
GP324F,40,233.0mm,23,0,,,233.0,,2022-07-14 20:12:27
GP324F,40,190.3mm,24,0,,,190.3,,2022-07-14 20:12:29
GP324F,40,222.5mm,25,0,,,222.5,,2022-07-14 20:12:32
GP324F,40,154.5mm,26,0,,,154.5,,2022-07-14 20:12:36
GP324F,40,175.5mm,27,0,,,175.5,,2022-07-14 20:12:39
GP324F,40,190.9mm,28,0,,,190.9,,2022-07-14 20:12:42
GP324F,40,305.3mm,29,0,,,305.3,,2022-07-14 20:12:45
GP324F,40,189.0mm,30,0,,,189.0,,2022-07-14 20:12:48
GP324F,40,167.2mm,31,0,,,167.2,,2022-07-14 20:12:51
GP324F,40,155.1mm,32,0,,,155.1,,2022-07-14 20:12:54
GP324F,40,211.7mm,33,0,,,211.7,,2022-07-14 20:12:57
GP324F,40,183.1mm,34,0,,,183.1,,2022-07-14 20:12:59
GP324F,40,199.5mm,35,0,,,199.5,,2022-07-14 20:13:02
GP324F,40,166.5mm,36,0,,,166.5,,2022-07-14 20:13:05
GP324F,40,160.9mm,37,0,,,160.9,,2022-07-14 20:13:07
GP324F,40,194.1mm,38,0,,,194.1,,2022-07-14 20:13:12
GP324F,10,340.6mm,1,0,,,340.6,,2022-07-14 20:13:27
GP324F,10,272.1mm,2,0,,,272.1,,2022-07-14 20:13:30
GP324F,201,245.6mm,1,0,,,245.6,,2022-07-14 20:13:43
GP324F,201,394.9mm,2,0,,,394.9,,2022-07-14 20:13:47
GP324F,201,400.7mm,3,0,,,400.7,,2022-07-14 20:13:52
GP324F,201,286.6mm,4,0,,,286.6,,2022-07-14 20:13:56
GP324F,201,244.1mm,5,0,,,244.1,,2022-07-14 20:14:00
GP326FR2,10,333.3mm,1,0,,,333.3,,2022-07-15 12:16:13
GP326FR2,302,143.5mm,1,0,,,143.5,,2022-07-15 12:16:28
GP326FR2,301,279.3mm,1,0,,,279.3,,2022-07-15 12:16:52
GP326FR2,40,241.2mm,1,0,,,241.2,,2022-07-15 12:17:06
GP326FR2,40,206.9mm,2,0,,,206.9,,2022-07-15 12:17:08
GP326FR2,40,213.3mm,3,0,,,213.3,,2022-07-15 12:17:11
GP326FR2,40,175.1mm,4,0,,,175.1,,2022-07-15 12:17:15
GP326FR2,40,230.2mm,5,0,,,230.2,,2022-07-15 12:17:18
GP326FR2,40,205.2mm,6,0,,,205.2,,2022-07-15 12:17:20
GP326FR2,40,237.5mm,7,0,,,237.5,,2022-07-15 12:17:23
GP326FR2,40,124.1mm,8,0,,,124.1,,2022-07-15 12:17:25
GP326FR2,40,168.5mm,9,0,,,168.5,,2022-07-15 12:17:29
GP326FR2,40,229.0mm,10,0,,,229.0,,2022-07-15 12:17:31
GP326FR2,40,141.4mm,11,0,,,141.4,,2022-07-15 12:17:34
GP326FR2,40,272.4mm,12,0,,,272.4,,2022-07-15 12:17:36
GP326FR2,40,101.7mm,13,0,,,101.7,,2022-07-15 12:17:39
GP326FR2,40,143.2mm,14,0,,,143.2,,2022-07-15 12:17:42
GP326FR2,40,164.4mm,15,0,,,164.4,,2022-07-15 12:17:45
GP326FR2,40,223.7mm,16,0,,,223.7,,2022-07-15 12:17:47
GP326FR2,40,148.9mm,17,0,,,148.9,,2022-07-15 12:17:50
GP326FR2,40,138.6mm,18,0,,,138.6,,2022-07-15 12:17:53
GP326FR2,40,214.1mm,19,0,,,214.1,,2022-07-15 12:17:57
GP326FR2,40,145.1mm,20,0,,,145.1,,2022-07-15 12:17:59
GP326FR2,40,189.8mm,21,0,,,189.8,,2022-07-15 12:18:03
GP326FR2,40,102.2mm,22,0,,,102.2,,2022-07-15 12:18:05
GP326FR2,40,99.9mm,23,0,,,99.9,,2022-07-15 12:18:08
GP326FR2,40,176.9mm,24,0,,,176.9,,2022-07-15 12:18:10
GP326FR2,40,150.1mm,25,0,,,150.1,,2022-07-15 12:18:13
GP326FR2,40,192.7mm,26,0,,,192.7,,2022-07-15 12:18:16
GP326FR2,40,176.2mm,27,0,,,176.2,,2022-07-15 12:18:18
GP326FR2,40,211.9mm,28,0,,,211.9,,2022-07-15 12:18:21
GP326FR2,40,188.3mm,29,0,,,188.3,,2022-07-15 12:18:24
GP326FR2,40,150.4mm,30,0,,,150.4,,2022-07-15 12:18:26
GP326FR2,40,165.2mm,31,0,,,165.2,,2022-07-15 12:18:29
GP326FR2,40,148.9mm,32,0,,,148.9,,2022-07-15 12:18:31
GP326FR2,40,231.4mm,33,0,,,231.4,,2022-07-15 12:18:34
GP326FR2,40,166.8mm,34,0,,,166.8,,2022-07-15 12:18:36
GP326FR2,40,170.8mm,35,0,,,170.8,,2022-07-15 12:18:38
GP326FR2,40,204.3mm,36,0,,,204.3,,2022-07-15 12:18:41
GP326FR2,40,203.5mm,37,0,,,203.5,,2022-07-15 12:18:44
GP326FR2,40,94.7mm,38,0,,,94.7,,2022-07-15 12:18:46
GP326FR2,40,197.9mm,39,0,,,197.9,,2022-07-15 12:18:50
GP326FR2,40,160.5mm,40,0,,,160.5,,2022-07-15 12:18:53
GP326FR2,40,129.1mm,41,0,,,129.1,,2022-07-15 12:18:55
GP326FR2,40,148.6mm,42,0,,,148.6,,2022-07-15 12:18:58
GP326FR2,40,126.9mm,43,0,,,126.9,,2022-07-15 12:19:01
GP326FR2,40,212.8mm,44,0,,,212.8,,2022-07-15 12:19:04
GP326FR2,40,139.6mm,45,0,,,139.6,,2022-07-15 12:19:06
GP326FR2,40,226.5mm,46,0,,,226.5,,2022-07-15 12:19:08
GP326FR2,40,122.0mm,47,0,,,122.0,,2022-07-15 12:19:12
GP326FR2,40,192.9mm,48,0,,,192.9,,2022-07-15 12:19:16
GP326FR2,40,124.0mm,49,0,,,124.0,,2022-07-15 12:19:19
GP326FR2,40,173.3mm,50,0,,,173.3,,2022-07-15 12:19:21
GP326FR2,40,143.8mm,51,0,,,143.8,,2022-07-15 12:19:24
GP326FR2,40,205.4mm,52,0,,,205.4,,2022-07-15 12:19:26
GP326FR2,40,129.2mm,53,0,,,129.2,,2022-07-15 12:19:29
GP326FR2,40,223.1mm,54,0,,,223.1,,2022-07-15 12:19:32
GP326FR2,40,228.4mm,55,0,,,228.4,,2022-07-15 12:19:35
GP326FR2,40,176.9mm,56,0,,,176.9,,2022-07-15 12:19:37
GP326FR2,40,301.1mm,57,0,,,301.1,,2022-07-15 12:19:40
GP326FR2,40,194.5mm,58,0,,,194.5,,2022-07-15 12:19:43
GP326FR2,40,255.2mm,59,0,,,255.2,,2022-07-15 12:19:47
GP326FR2,40,179.7mm,60,0,,,179.7,,2022-07-15 12:19:50
GP326FR2,40,214.2mm,61,0,,,214.2,,2022-07-15 12:19:52
GP326FR2,40,155.7mm,62,0,,,155.7,,2022-07-15 12:19:55
GP326FR2,40,229.9mm,63,0,,,229.9,,2022-07-15 12:19:58
GP326FR2,40,131.5mm,64,0,,,131.5,,2022-07-15 12:20:00
GP326FR2,40,168.2mm,65,0,,,168.2,,2022-07-15 12:20:03
GP326FR2,40,187.7mm,66,0,,,187.7,,2022-07-15 12:20:05
GP326FR2,40,238.0mm,67,0,,,238.0,,2022-07-15 12:20:08
GP326FR2,40,251.5mm,68,0,,,251.5,,2022-07-15 12:20:11
GP334F,23,227.3mm,1,0,,,227.3,,2022-07-17 09:43:10
GP334F,23,225.1mm,2,0,,,225.1,,2022-07-17 09:43:19
GP334F,23,234.7mm,3,0,,,234.7,,2022-07-17 09:43:25
GP334F,23,222.5mm,4,0,,,222.5,,2022-07-17 09:43:31
GP334F,23,240.0mm,5,0,,,240.0,,2022-07-17 09:43:38
GP334F,23,253.2mm,6,0,,,253.2,,2022-07-17 09:43:45
GP334F,23,250.5mm,7,0,,,250.5,,2022-07-17 09:43:51
GP334F,23,234.6mm,8,0,,,234.6,,2022-07-17 09:43:56
GP334F,23,243.7mm,9,0,,,243.7,,2022-07-17 09:44:03
GP334F,23,230.1mm,10,0,,,230.1,,2022-07-17 09:44:08
GP334F,23,237.7mm,11,0,,,237.7,,2022-07-17 09:44:14
GP334F,23,222.1mm,12,0,,,222.1,,2022-07-17 09:44:21
GP334F,23,220.6mm,13,0,,,220.6,,2022-07-17 09:44:29
GP334F,23,254.9mm,14,0,,,254.9,,2022-07-17 09:44:38
GP334F,23,231.6mm,15,0,,,231.6,,2022-07-17 09:44:45
GP334F,23,244.6mm,16,0,,,244.6,,2022-07-17 09:44:53
GP334F,23,255.0mm,17,0,,,255.0,,2022-07-17 09:45:00
GP334F,23,265.4mm,18,0,,,265.4,,2022-07-17 09:45:09
GP334F,23,210.3mm,19,0,,,210.3,,2022-07-17 09:45:16
GP334F,23,228.2mm,20,0,,,228.2,,2022-07-17 09:45:22
GP334F,23,226.8mm,21,0,,,226.8,,2022-07-17 09:45:27
GP334F,23,253.7mm,22,0,,,253.7,,2022-07-17 09:45:33
GP334F,23,230.8mm,23,0,,,230.8,,2022-07-17 09:45:39
GP334F,23,220.3mm,24,0,,,220.3,,2022-07-17 09:45:46
GP334F,23,239.4mm,25,0,,,239.4,,2022-07-17 09:45:53
GP334F,23,259.0mm,26,0,,,259.0,,2022-07-17 09:46:00
GP334F,23,231.0mm,27,0,,,231.0,,2022-07-17 09:46:06
GP334F,23,228.7mm,28,0,,,228.7,,2022-07-17 09:46:16
GP334F,23,253.1mm,29,0,,,253.1,,2022-07-17 09:46:30
GP334F,23,219.8mm,30,0,,,219.8,,2022-07-17 09:46:36
GP334F,23,236.4mm,31,0,,,236.4,,2022-07-17 09:46:42
GP334F,23,210.4mm,32,0,,,210.4,,2022-07-17 09:46:48
GP334F,23,237.8mm,33,0,,,237.8,,2022-07-17 09:46:54
GP334F,23,242.0mm,34,0,,,242.0,,2022-07-17 09:47:01
GP334F,23,222.6mm,35,0,,,222.6,,2022-07-17 09:47:18
GP334F,23,233.8mm,36,0,,,233.8,,2022-07-17 09:47:28
GP334F,23,243.3mm,37,0,,,243.3,,2022-07-17 09:47:34
GP334F,23,234.5mm,38,0,,,234.5,,2022-07-17 09:47:40
GP334F,23,237.8mm,39,0,,,237.8,,2022-07-17 09:47:46
GP334F,23,201.2mm,40,0,,,201.2,,2022-07-17 09:47:55
GP334F,23,246.8mm,41,0,,,246.8,,2022-07-17 09:47:58
GP334F,23,255.8mm,42,0,,,255.8,,2022-07-17 09:48:02
GP334F,23,240.6mm,43,0,,,240.6,,2022-07-17 09:48:06
GP334F,23,234.6mm,44,0,,,234.6,,2022-07-17 09:48:10
GP334F,23,222.4mm,45,0,,,222.4,,2022-07-17 09:48:14
GP334F,23,206.7mm,46,0,,,206.7,,2022-07-17 09:48:18
GP334F,23,243.8mm,47,0,,,243.8,,2022-07-17 09:48:22
GP334F,23,250.4mm,48,0,,,250.4,,2022-07-17 09:48:28
GP334F,23,254.7mm,49,0,,,254.7,,2022-07-17 09:48:33
GP334F,23,245.4mm,50,0,,,245.4,,2022-07-17 09:48:38
GP334F,23,234.1mm,51,0,,,234.1,,2022-07-17 09:48:43
GP334F,23,250.2mm,52,0,,,250.2,,2022-07-17 09:48:48
GP334F,23,232.6mm,53,0,,,232.6,,2022-07-17 09:48:54
GP334F,23,239.8mm,54,0,,,239.8,,2022-07-17 09:48:58
GP334F,23,220.9mm,55,0,,,220.9,,2022-07-17 09:49:03
GP334F,23,227.7mm,56,0,,,227.7,,2022-07-17 09:49:09
GP334F,23,216.6mm,57,0,,,216.6,,2022-07-17 09:49:14
GP334F,23,231.9mm,58,0,,,231.9,,2022-07-17 09:49:18
GP334F,23,207.0mm,59,0,,,207.0,,2022-07-17 09:49:23
GP334F,23,223.0mm,60,0,,,223.0,,2022-07-17 09:49:29
GP334F,23,231.6mm,61,0,,,231.6,,2022-07-17 09:49:34
GP334F,23,228.6mm,62,0,,,228.6,,2022-07-17 09:49:38
GP334F,23,240.4mm,63,0,,,240.4,,2022-07-17 09:49:43
GP334F,23,228.7mm,64,0,,,228.7,,2022-07-17 09:49:49
GP334F,23,226.8mm,65,0,,,226.8,,2022-07-17 09:49:55
GP334F,23,236.3mm,66,0,,,236.3,,2022-07-17 09:50:09
GP334F,23,243.8mm,67,0,,,243.8,,2022-07-17 09:50:13
GP334F,23,232.2mm,68,0,,,232.2,,2022-07-17 09:50:18
GP334F,23,224.1mm,69,0,,,224.1,,2022-07-17 09:50:24
GP334F,23,234.6mm,70,0,,,234.6,,2022-07-17 09:50:31
GP334F,23,235.9mm,71,0,,,235.9,,2022-07-17 09:50:36
GP334F,23,218.3mm,72,0,,,218.3,,2022-07-17 09:50:41
GP334F,23,239.3mm,73,0,,,239.3,,2022-07-17 09:50:45
GP334F,23,231.3mm,74,0,,,231.3,,2022-07-17 09:50:48
GP334F,23,242.3mm,75,0,,,242.3,,2022-07-17 09:50:51
GP334F,23,247.1mm,76,0,,,247.1,,2022-07-17 09:50:53
GP334F,23,237.8mm,77,0,,,237.8,,2022-07-17 09:50:56
GP334F,23,235.3mm,78,0,,,235.3,,2022-07-17 09:50:59
GP334F,23,227.3mm,79,0,,,227.3,,2022-07-17 09:51:01
GP334F,23,232.9mm,80,0,,,232.9,,2022-07-17 09:51:04
GP334F,23,221.0mm,81,0,,,221.0,,2022-07-17 09:51:07
GP334F,23,224.2mm,82,0,,,224.2,,2022-07-17 09:51:09
GP334F,23,223.9mm,83,0,,,223.9,,2022-07-17 09:51:12
GP334F,23,239.5mm,84,0,,,239.5,,2022-07-17 09:51:14
GP334F,23,246.7mm,85,0,,,246.7,,2022-07-17 09:51:17
GP334F,23,204.4mm,86,0,,,204.4,,2022-07-17 09:51:19
GP334F,23,243.5mm,87,0,,,243.5,,2022-07-17 09:51:22
GP334F,23,231.0mm,88,0,,,231.0,,2022-07-17 09:51:25
GP334F,23,215.0mm,89,0,,,215.0,,2022-07-17 09:51:28
GP334F,23,220.2mm,90,0,,,220.2,,2022-07-17 09:51:31
GP334F,23,218.1mm,91,0,,,218.1,,2022-07-17 09:51:34
GP334F,23,188.4mm,92,0,,,188.4,,2022-07-17 09:51:36
GP334F,23,238.6mm,93,0,,,238.6,,2022-07-17 09:51:39
GP334F,23,246.2mm,94,0,,,246.2,,2022-07-17 09:51:41
GP334F,23,235.3mm,95,0,,,235.3,,2022-07-17 09:51:44
GP334F,23,240.9mm,96,0,,,240.9,,2022-07-17 09:51:48
GP334F,23,224.1mm,97,0,,,224.1,,2022-07-17 09:51:50
GP334F,23,245.1mm,98,0,,,245.1,,2022-07-17 09:51:53
GP334F,23,209.3mm,99,0,,,209.3,,2022-07-17 09:51:56
GP334F,23,246.5mm,100,0,,,246.5,,2022-07-17 09:52:04
GP334F,202,439.0mm,1,0,,,439.0,,2022-07-17 09:52:30
GP334F,41,280.4mm,1,0,,,280.4,,2022-07-17 09:52:48
GP334F,41,369.3mm,2,0,,,369.3,,2022-07-17 09:52:50
GP334F,41,385.9mm,3,0,,,385.9,,2022-07-17 09:52:53
GP334F,41,365.7mm,4,0,,,365.7,,2022-07-17 09:52:56
GP334F,41,271.1mm,5,0,,,271.1,,2022-07-17 09:52:58
GP334F,41,231.3mm,6,0,,,231.3,,2022-07-17 09:53:05
GP334F,12,434.1mm,1,0,,,434.1,,2022-07-17 09:53:16
GP334F,12,512.8mm,2,0,,,512.8,,2022-07-17 09:53:20
GP334F,12,391.1mm,3,0,,,391.1,,2022-07-17 09:53:23
GP334F,12,248.0mm,4,0,,,248.0,,2022-07-17 09:53:26
GP334F,12,364.7mm,5,0,,,364.7,,2022-07-17 09:53:29
GP334F,410,289.5mm,1,0,,,289.5,,2022-07-17 09:53:48
GP334F,410,198.7mm,2,0,,,198.7,,2022-07-17 09:53:57
GP334F,410,248.3mm,3,0,,,248.3,,2022-07-17 09:54:00
GP334F,410,170.1mm,4,0,,,170.1,,2022-07-17 09:54:02
GP334F,410,192.7mm,5,0,,,192.7,,2022-07-17 09:54:04
GP334F,410,238.3mm,6,0,,,238.3,,2022-07-17 09:54:07
GP334F,410,240.9mm,7,0,,,240.9,,2022-07-17 09:54:09
GP334F,410,265.9mm,8,0,,,265.9,,2022-07-17 09:54:11
GP334F,410,231.7mm,9,0,,,231.7,,2022-07-17 09:54:14
GP334F,410,221.0mm,10,0,,,221.0,,2022-07-17 09:54:17
GP334F,410,211.2mm,11,0,,,211.2,,2022-07-17 09:54:20
GP334F,410,200.8mm,12,0,,,200.8,,2022-07-17 09:54:23
GP334F,410,235.9mm,13,0,,,235.9,,2022-07-17 09:54:25
GP334F,410,174.0mm,14,0,,,174.0,,2022-07-17 09:54:27
GP334F,410,223.6mm,15,0,,,223.6,,2022-07-17 09:54:30
GP334F,410,271.6mm,16,0,,,271.6,,2022-07-17 09:54:34
GP334F,410,214.2mm,17,0,,,214.2,,2022-07-17 09:54:36
GP334F,410,215.0mm,18,0,,,215.0,,2022-07-17 09:54:40
GP334F,410,166.4mm,19,0,,,166.4,,2022-07-17 09:54:42
GP334F,410,216.2mm,20,0,,,216.2,,2022-07-17 09:54:45
GP334F,410,233.8mm,21,0,,,233.8,,2022-07-17 09:54:47
GP334F,410,242.0mm,22,0,,,242.0,,2022-07-17 09:54:51
GP334F,410,238.6mm,23,0,,,238.6,,2022-07-17 09:54:55
GP334F,410,271.9mm,24,0,,,271.9,,2022-07-17 09:54:57
GP334F,410,178.0mm,25,0,,,178.0,,2022-07-17 09:55:00
GP334F,410,226.6mm,26,0,,,226.6,,2022-07-17 09:55:02
GP334F,410,226.3mm,27,0,,,226.3,,2022-07-17 09:55:04
GP334F,410,206.5mm,28,0,,,206.5,,2022-07-17 09:55:07
GP334F,410,250.8mm,29,0,,,250.8,,2022-07-17 09:55:09
GP334F,410,194.0mm,30,0,,,194.0,,2022-07-17 09:55:13
GP334F,410,230.2mm,31,0,,,230.2,,2022-07-17 09:55:16
GP334F,410,153.8mm,32,0,,,153.8,,2022-07-17 09:55:18
GP334F,114,244.3mm,1,0,,,244.3,,2022-07-17 09:55:30
GP334F,114,245.4mm,2,0,,,245.4,,2022-07-17 09:55:34
GP334F,114,207.4mm,3,0,,,207.4,,2022-07-17 09:55:37
GP334F,40,185.4mm,1,0,,,185.4,,2022-07-17 09:55:48
GP334F,40,217.7mm,2,0,,,217.7,,2022-07-17 09:55:51
GP334F,201,359.7mm,1,0,,,359.7,,2022-07-17 09:56:04
GP335F,10,329.9mm,1,0,,,329.9,,2022-07-14 14:29:13
GP335F,10,273.8mm,2,0,,,273.8,,2022-07-14 14:29:18
GP335F,10,240.9mm,3,0,,,240.9,,2022-07-14 14:29:21
GP335F,10,276.5mm,4,0,,,276.5,,2022-07-14 14:29:24
GP335F,10,259.1mm,5,0,,,259.1,,2022-07-14 14:29:28
GP335F,40,211.9mm,1,0,,,211.9,,2022-07-14 14:29:43
GP335F,40,226.6mm,2,0,,,226.6,,2022-07-14 14:29:47
GP335F,40,150.6mm,3,0,,,150.6,,2022-07-14 14:29:50
GP335F,40,190.2mm,4,0,,,190.2,,2022-07-14 14:29:53
GP335F,40,192.3mm,5,0,,,192.3,,2022-07-14 14:29:55
GP335F,40,200.5mm,6,0,,,200.5,,2022-07-14 14:29:58
GP335F,40,182.6mm,7,0,,,182.6,,2022-07-14 14:30:01
GP335F,40,174.4mm,8,0,,,174.4,,2022-07-14 14:30:04
GP335F,40,169.1mm,9,0,,,169.1,,2022-07-14 14:30:07
GP335F,40,229.6mm,10,0,,,229.6,,2022-07-14 14:30:11
GP335F,40,184.8mm,11,0,,,184.8,,2022-07-14 14:30:14
GP335F,40,194.8mm,12,0,,,194.8,,2022-07-14 14:30:17
GP335F,40,148.0mm,13,0,,,148.0,,2022-07-14 14:30:20
GP335F,40,209.0mm,14,0,,,209.0,,2022-07-14 14:30:24
GP335F,40,210.1mm,15,0,,,210.1,,2022-07-14 14:30:26
GP335F,40,329.9mm,16,0,,,329.9,,2022-07-14 14:30:29
GP335F,40,348.4mm,17,0,,,348.4,,2022-07-14 14:30:32
GP335F,40,208.9mm,18,0,,,208.9,,2022-07-14 14:30:34
GP335F,40,152.3mm,19,0,,,152.3,,2022-07-14 14:30:37
GP335F,40,195.1mm,20,0,,,195.1,,2022-07-14 14:30:40
