measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
GP097F,40,199.2mm,42,0,,,199.2,,2023-08-23 06:31:21
GP097F,40,215.5mm,43,0,,,215.5,,2023-08-23 06:31:24
GP097F,40,138.0mm,44,0,,,138.0,,2023-08-23 06:31:27
GP097F,40,217.4mm,45,0,,,217.4,,2023-08-23 06:31:30
GP097F,40,160.5mm,46,0,,,160.5,,2023-08-23 06:31:33
GP097F,40,201.1mm,47,0,,,201.1,,2023-08-23 06:31:36
GP097F,40,244.7mm,48,0,,,244.7,,2023-08-23 06:31:39
GP097F,40,170.3mm,49,0,,,170.3,,2023-08-23 06:31:42
GP097F,40,210.5mm,50,0,,,210.5,,2023-08-23 06:31:45
GP097F,40,235.7mm,51,0,,,235.7,,2023-08-23 06:31:47
GP097F,40,181.1mm,52,0,,,181.1,,2023-08-23 06:31:50
GP097F,40,157.6mm,53,0,,,157.6,,2023-08-23 06:31:53
GP097F,40,185.4mm,54,0,,,185.4,,2023-08-23 06:31:57
GP097F,40,184.2mm,55,0,,,184.2,,2023-08-23 06:31:59
GP097F,40,207.5mm,56,0,,,207.5,,2023-08-23 06:32:02
GP097F,40,196.9mm,57,0,,,196.9,,2023-08-23 06:32:05
GP097F,40,250.1mm,58,0,,,250.1,,2023-08-23 06:32:08
GP097F,40,238.4mm,59,0,,,238.4,,2023-08-23 06:32:11
GP097F,40,268.1mm,60,0,,,268.1,,2023-08-23 06:32:14
GP097F,40,243.3mm,61,0,,,243.3,,2023-08-23 06:32:17
GP097F,40,179.9mm,62,0,,,179.9,,2023-08-23 06:32:20
GP097F,40,211.8mm,63,0,,,211.8,,2023-08-23 06:32:23
GP097F,40,209.4mm,64,0,,,209.4,,2023-08-23 06:32:26
GP097F,40,227.8mm,65,0,,,227.8,,2023-08-23 06:32:29
GP097F,40,166.2mm,66,0,,,166.2,,2023-08-23 06:32:32
GP097F,40,117.7mm,67,0,,,117.7,,2023-08-23 06:32:37
GP097F,40,204.4mm,68,0,,,204.4,,2023-08-23 06:32:40
GP097F,40,223.6mm,69,0,,,223.6,,2023-08-23 06:32:43
GP097F,40,163.9mm,70,0,,,163.9,,2023-08-23 06:32:47
GP097F,40,189.1mm,71,0,,,189.1,,2023-08-23 06:32:50
GP097F,40,158.6mm,72,0,,,158.6,,2023-08-23 06:32:53
GP097F,40,144.3mm,73,0,,,144.3,,2023-08-23 06:32:55
GP097F,40,171.2mm,74,0,,,171.2,,2023-08-23 06:32:58
GP097F,40,170.0mm,75,0,,,170.0,,2023-08-23 06:33:01
GP097F,40,217.8mm,76,0,,,217.8,,2023-08-23 06:33:04
GP097F,40,221.8mm,77,0,,,221.8,,2023-08-23 06:33:10
GP097F,40,152.6mm,78,0,,,152.6,,2023-08-23 06:33:14
GP097F,40,149.3mm,79,0,,,149.3,,2023-08-23 06:33:17
GP097F,40,168.2mm,80,0,,,168.2,,2023-08-23 06:33:21
GP097F,40,207.0mm,81,0,,,207.0,,2023-08-23 06:33:24
GP097F,623,129.8mm,1,0,,,129.8,,2023-08-23 06:33:52
GP097F,623,92.1mm,2,0,,,92.1,,2023-08-23 06:33:57
GP097F,623,114.9mm,3,0,,,114.9,,2023-08-23 06:34:03
GP097F,623,90.9mm,4,0,,,90.9,,2023-08-23 06:34:06
GP097F,623,117.8mm,5,0,,,117.8,,2023-08-23 06:34:11
GP097F,623,127.2mm,6,0,,,127.2,,2023-08-23 06:34:14
GP097F,623,119.1mm,7,0,,,119.1,,2023-08-23 06:34:17
GP097F,623,102.5mm,8,0,,,102.5,,2023-08-23 06:34:20
GP097F,350,184.2mm,1,0,,,184.2,,2023-08-23 06:34:32
GP097F,313,91.2mm,1,0,,,91.2,,2023-08-23 06:34:50
GP090F,40,207.7mm,1,0,,,207.7,,2023-08-23 07:58:01
GP090F,40,297.1mm,2,0,,,297.1,,2023-08-23 07:58:07
GP090F,40,167.2mm,3,0,,,167.2,,2023-08-23 07:58:11
GP090F,40,155.9mm,4,0,,,155.9,,2023-08-23 07:58:15
GP090F,40,191.3mm,5,0,,,191.3,,2023-08-23 07:58:17
GP090F,40,245.0mm,6,0,,,245.0,,2023-08-23 07:58:20
GP090F,40,214.7mm,7,0,,,214.7,,2023-08-23 07:58:23
GP090F,40,162.4mm,8,0,,,162.4,,2023-08-23 07:58:25
GP090F,40,301.1mm,9,0,,,301.1,,2023-08-23 07:58:28
GP090F,40,259.0mm,10,0,,,259.0,,2023-08-23 07:58:31
GP090F,40,267.7mm,11,0,,,267.7,,2023-08-23 07:58:34
GP090F,40,309.2mm,12,0,,,309.2,,2023-08-23 07:58:37
GP090F,40,185.2mm,13,0,,,185.2,,2023-08-23 07:58:40
GP090F,40,224.3mm,14,0,,,224.3,,2023-08-23 07:58:43
GP090F,40,182.6mm,15,0,,,182.6,,2023-08-23 07:58:46
GP090F,40,223.5mm,16,0,,,223.5,,2023-08-23 07:58:49
GP090F,40,155.9mm,17,0,,,155.9,,2023-08-23 07:58:51
GP090F,40,186.3mm,18,0,,,186.3,,2023-08-23 07:58:55
GP090F,40,271.9mm,19,0,,,271.9,,2023-08-23 07:58:57
GP090F,40,236.6mm,20,0,,,236.6,,2023-08-23 07:59:00
GP090F,40,246.3mm,21,0,,,246.3,,2023-08-23 07:59:03
GP090F,40,247.1mm,22,0,,,247.1,,2023-08-23 07:59:06
GP090F,40,183.8mm,23,0,,,183.8,,2023-08-23 07:59:09
GP090F,40,189.7mm,24,0,,,189.7,,2023-08-23 07:59:11
GP090F,40,173.5mm,25,0,,,173.5,,2023-08-23 07:59:14
GP090F,40,229.9mm,26,0,,,229.9,,2023-08-23 07:59:17
GP090F,40,250.6mm,27,0,,,250.6,,2023-08-23 07:59:19
GP090F,40,295.3mm,28,0,,,295.3,,2023-08-23 07:59:22
GP090F,40,195.8mm,29,0,,,195.8,,2023-08-23 07:59:24
GP090F,40,232.5mm,30,0,,,232.5,,2023-08-23 07:59:27
GP090F,40,230.1mm,31,0,,,230.1,,2023-08-23 07:59:29
GP090F,40,287.4mm,32,0,,,287.4,,2023-08-23 07:59:32
GP090F,40,196.9mm,33,0,,,196.9,,2023-08-23 07:59:35
GP090F,40,228.4mm,34,0,,,228.4,,2023-08-23 07:59:48
GP090F,40,210.9mm,35,0,,,210.9,,2023-08-23 07:59:52
GP090F,40,178.8mm,36,0,,,178.8,,2023-08-23 07:59:55
GP090F,40,178.1mm,37,0,,,178.1,,2023-08-23 07:59:58
GP090F,40,215.4mm,38,0,,,215.4,,2023-08-23 08:00:01
GP090F,40,236.7mm,39,0,,,236.7,,2023-08-23 08:00:04
GP090F,40,193.4mm,40,0,,,193.4,,2023-08-23 08:00:07
GP090F,40,167.9mm,41,0,,,167.9,,2023-08-23 08:00:10
GP090F,40,274.5mm,42,0,,,274.5,,2023-08-23 08:00:14
GP090F,40,166.6mm,43,0,,,166.6,,2023-08-23 08:00:17
GP090F,40,162.9mm,44,0,,,162.9,,2023-08-23 08:00:20
GP090F,40,275.8mm,45,0,,,275.8,,2023-08-23 08:00:23
GP090F,40,229.8mm,46,0,,,229.8,,2023-08-23 08:00:26
GP090F,40,172.3mm,47,0,,,172.3,,2023-08-23 08:00:28
GP090F,40,192.9mm,48,0,,,192.9,,2023-08-23 08:00:32
GP090F,40,275.4mm,49,0,,,275.4,,2023-08-23 08:00:35
GP090F,40,208.4mm,50,0,,,208.4,,2023-08-23 08:00:37
GP090F,40,329.4mm,51,0,,,329.4,,2023-08-23 08:00:40
GP090F,40,182.8mm,52,0,,,182.8,,2023-08-23 08:00:43
GP090F,40,289.3mm,53,0,,,289.3,,2023-08-23 08:00:47
GP090F,40,167.1mm,54,0,,,167.1,,2023-08-23 08:00:49
GP090F,40,305.0mm,55,0,,,305.0,,2023-08-23 08:00:52
GP090F,40,212.3mm,56,0,,,212.3,,2023-08-23 08:00:55
GP090F,40,85.7mm,57,0,,,85.7,,2023-08-23 08:00:57
GP090F,40,270.2mm,58,0,,,270.2,,2023-08-23 08:01:01
GP090F,40,163.0mm,59,0,,,163.0,,2023-08-23 08:01:04
GP090F,40,273.9mm,60,0,,,273.9,,2023-08-23 08:01:07
GP090F,40,236.9mm,61,0,,,236.9,,2023-08-23 08:01:10
GP090F,40,229.9mm,62,0,,,229.9,,2023-08-23 08:01:13
GP090F,40,210.0mm,63,0,,,210.0,,2023-08-23 08:01:16
GP090F,40,247.0mm,64,0,,,247.0,,2023-08-23 08:01:18
GP090F,40,215.7mm,65,0,,,215.7,,2023-08-23 08:01:21
GP090F,40,255.2mm,66,0,,,255.2,,2023-08-23 08:01:24
GP090F,40,159.4mm,67,0,,,159.4,,2023-08-23 08:01:27
GP090F,40,159.4mm,68,0,,,159.4,,2023-08-23 08:01:30
GP090F,40,270.7mm,69,0,,,270.7,,2023-08-23 08:01:33
GP090F,40,155.7mm,70,0,,,155.7,,2023-08-23 08:01:36
GP090F,40,174.7mm,71,0,,,174.7,,2023-08-23 08:01:39
GP090F,40,192.7mm,72,0,,,192.7,,2023-08-23 08:01:42
GP090F,40,205.3mm,73,0,,,205.3,,2023-08-23 08:01:46
GP090F,40,252.4mm,74,0,,,252.4,,2023-08-23 08:01:51
GP090F,40,300.9mm,75,0,,,300.9,,2023-08-23 08:01:54
GP090F,40,225.2mm,76,0,,,225.2,,2023-08-23 08:01:56
GP090F,40,219.2mm,77,0,,,219.2,,2023-08-23 08:02:01
GP090F,40,143.6mm,78,0,,,143.6,,2023-08-23 08:02:04
GP090F,40,212.0mm,79,0,,,212.0,,2023-08-23 08:02:06
GP090F,40,165.7mm,80,0,,,165.7,,2023-08-23 08:02:09
GP090F,40,229.8mm,81,0,,,229.8,,2023-08-23 08:02:12
GP090F,40,235.6mm,82,0,,,235.6,,2023-08-23 08:02:15
GP090F,40,169.2mm,83,0,,,169.2,,2023-08-23 08:02:19
GP090F,40,173.7mm,84,0,,,173.7,,2023-08-23 08:02:22
GP090F,42,173.8mm,1,0,,,173.8,,2023-08-23 08:02:36
GP090F,512,157.4mm,1,0,,,157.4,,2023-08-23 08:02:50
GP090F,512,140.1mm,1,0,,,140.1,,2023-08-23 08:03:10
GP090F,622,348.2mm,1,0,,,348.2,,2023-08-23 08:03:39
GP090F,632,122.6mm,1,0,,,122.6,,2023-08-23 08:04:06
GP090F,632,114.7mm,2,0,,,114.7,,2023-08-23 08:04:12
GP090F,632,118.0mm,3,0,,,118.0,,2023-08-23 08:04:16
GP090F,350,188.9mm,1,0,,,188.9,,2023-08-23 08:04:29
GP091F,40,212.5mm,1,0,,,212.5,,2023-08-23 09:41:58
GP091F,40,206.1mm,2,0,,,206.1,,2023-08-23 09:42:12
GP091F,40,193.0mm,3,0,,,193.0,,2023-08-23 09:42:19
GP091F,40,200.2mm,4,0,,,200.2,,2023-08-23 09:42:23
GP091F,40,184.2mm,5,0,,,184.2,,2023-08-23 09:42:28
GP091F,40,191.3mm,6,0,,,191.3,,2023-08-23 09:42:32
GP091F,40,217.1mm,7,0,,,217.1,,2023-08-23 09:42:35
GP091F,40,161.7mm,8,0,,,161.7,,2023-08-23 09:42:39
GP091F,40,212.7mm,9,0,,,212.7,,2023-08-23 09:42:44
GP091F,40,189.9mm,10,0,,,189.9,,2023-08-23 09:42:47
GP091F,40,207.5mm,11,0,,,207.5,,2023-08-23 09:42:51
GP091F,40,269.3mm,12,0,,,269.3,,2023-08-23 09:42:55
GP091F,40,280.6mm,13,0,,,280.6,,2023-08-23 09:42:57
GP091F,40,244.2mm,14,0,,,244.2,,2023-08-23 09:43:00
GP091F,40,210.3mm,15,0,,,210.3,,2023-08-23 09:43:02
GP091F,40,250.6mm,16,0,,,250.6,,2023-08-23 09:43:05
GP091F,40,182.2mm,17,0,,,182.2,,2023-08-23 09:43:07
GP091F,40,203.5mm,18,0,,,203.5,,2023-08-23 09:43:10
GP091F,40,194.3mm,19,0,,,194.3,,2023-08-23 09:43:13
GP091F,40,190.6mm,20,0,,,190.6,,2023-08-23 09:43:16
GP091F,40,197.0mm,21,0,,,197.0,,2023-08-23 09:43:19
GP091F,40,243.8mm,22,0,,,243.8,,2023-08-23 09:43:22
GP091F,40,182.2mm,23,0,,,182.2,,2023-08-23 09:43:24
GP091F,40,179.2mm,24,0,,,179.2,,2023-08-23 09:43:27
GP091F,40,187.3mm,25,0,,,187.3,,2023-08-23 09:43:30
GP091F,40,198.0mm,26,0,,,198.0,,2023-08-23 09:43:33
GP091F,40,182.0mm,27,0,,,182.0,,2023-08-23 09:43:36
GP091F,40,206.0mm,28,0,,,206.0,,2023-08-23 09:43:38
GP091F,40,215.1mm,29,0,,,215.1,,2023-08-23 09:43:41
GP091F,40,214.7mm,30,0,,,214.7,,2023-08-23 09:43:44
GP091F,40,165.8mm,31,0,,,165.8,,2023-08-23 09:43:47
GP091F,40,189.0mm,32,0,,,189.0,,2023-08-23 09:43:49
GP091F,40,188.5mm,33,0,,,188.5,,2023-08-23 09:43:53
GP091F,40,179.1mm,34,0,,,179.1,,2023-08-23 09:43:55
GP091F,40,294.9mm,35,0,,,294.9,,2023-08-23 09:43:59
GP091F,40,190.7mm,36,0,,,190.7,,2023-08-23 09:44:02
GP091F,40,257.4mm,37,0,,,257.4,,2023-08-23 09:44:05
GP091F,40,124.8mm,38,0,,,124.8,,2023-08-23 09:44:08
GP091F,40,217.5mm,39,0,,,217.5,,2023-08-23 09:44:11
GP091F,40,220.6mm,40,0,,,220.6,,2023-08-23 09:44:13
GP091F,40,194.2mm,41,0,,,194.2,,2023-08-23 09:44:16
GP091F,40,224.8mm,42,0,,,224.8,,2023-08-23 09:44:19
GP091F,40,244.3mm,43,0,,,244.3,,2023-08-23 09:44:21
GP091F,40,210.8mm,44,0,,,210.8,,2023-08-23 09:44:24
GP091F,40,172.5mm,45,0,,,172.5,,2023-08-23 09:44:27
GP091F,40,194.6mm,46,0,,,194.6,,2023-08-23 09:44:33
GP091F,40,127.1mm,47,0,,,127.1,,2023-08-23 09:44:36
GP091F,40,216.5mm,48,0,,,216.5,,2023-08-23 09:44:39
GP091F,40,170.8mm,49,0,,,170.8,,2023-08-23 09:44:42
GP091F,40,123.6mm,50,0,,,123.6,,2023-08-23 09:44:45
GP091F,40,195.6mm,51,0,,,195.6,,2023-08-23 09:44:49
GP091F,40,192.8mm,52,0,,,192.8,,2023-08-23 09:44:52
GP091F,40,150.6mm,53,0,,,150.6,,2023-08-23 09:44:56
GP091F,40,211.7mm,54,0,,,211.7,,2023-08-23 09:44:59
GP091F,40,158.8mm,55,0,,,158.8,,2023-08-23 09:45:01
GP091F,40,217.4mm,56,0,,,217.4,,2023-08-23 09:45:05
GP091F,40,176.7mm,57,0,,,176.7,,2023-08-23 09:45:08
GP091F,40,162.2mm,58,0,,,162.2,,2023-08-23 09:45:11
GP091F,40,125.9mm,59,0,,,125.9,,2023-08-23 09:45:14
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
GP102F,40,266.0mm,1,0,,,266.0,,2023-08-24 08:55:25
GP102F,40,232.2mm,2,0,,,232.2,,2023-08-24 08:55:31
GP102F,40,170.4mm,3,0,,,170.4,,2023-08-24 08:55:34
GP102F,40,194.0mm,4,0,,,194.0,,2023-08-24 08:55:39
GP102F,40,177.7mm,5,0,,,177.7,,2023-08-24 08:55:42
GP102F,40,169.2mm,6,0,,,169.2,,2023-08-24 08:55:44
GP102F,40,129.2mm,7,0,,,129.2,,2023-08-24 08:55:47
GP102F,40,251.9mm,8,0,,,251.9,,2023-08-24 08:55:50
GP102F,40,193.1mm,9,0,,,193.1,,2023-08-24 08:55:52
GP102F,40,156.4mm,10,0,,,156.4,,2023-08-24 08:55:55
GP102F,40,198.8mm,11,0,,,198.8,,2023-08-24 08:55:57
GP102F,40,216.8mm,12,0,,,216.8,,2023-08-24 08:55:59
GP102F,40,74.4mm,13,0,,,74.4,,2023-08-24 08:56:02
GP102F,40,166.4mm,14,0,,,166.4,,2023-08-24 08:56:05
GP102F,40,192.7mm,15,0,,,192.7,,2023-08-24 08:56:08
GP102F,40,229.2mm,16,0,,,229.2,,2023-08-24 08:56:10
GP102F,40,209.6mm,17,0,,,209.6,,2023-08-24 08:56:14
GP102F,40,114.6mm,18,0,,,114.6,,2023-08-24 08:56:17
GP102F,40,84.9mm,19,0,,,84.9,,2023-08-24 08:56:20
GP102F,40,99.1mm,20,0,,,99.1,,2023-08-24 08:56:23
GP102F,40,164.4mm,21,0,,,164.4,,2023-08-24 08:56:26
GP102F,40,143.6mm,22,0,,,143.6,,2023-08-24 08:56:29
GP102F,40,219.1mm,23,0,,,219.1,,2023-08-24 08:56:32
GP102F,40,113.5mm,24,0,,,113.5,,2023-08-24 08:56:34
GP102F,40,168.5mm,25,0,,,168.5,,2023-08-24 08:56:37
GP102F,40,192.1mm,26,0,,,192.1,,2023-08-24 08:56:40
GP102F,40,218.8mm,27,0,,,218.8,,2023-08-24 08:56:43
GP102F,40,226.7mm,28,0,,,226.7,,2023-08-24 08:56:46
GP102F,40,180.4mm,29,0,,,180.4,,2023-08-24 08:56:48
GP102F,40,254.9mm,30,0,,,254.9,,2023-08-24 08:56:51
GP102F,40,144.1mm,31,0,,,144.1,,2023-08-24 08:56:54
GP102F,40,328.5mm,32,0,,,328.5,,2023-08-24 08:56:56
GP102F,40,193.4mm,33,0,,,193.4,,2023-08-24 08:56:59
GP102F,40,209.6mm,34,0,,,209.6,,2023-08-24 08:57:02
GP102F,40,178.2mm,35,0,,,178.2,,2023-08-24 08:57:05
GP102F,40,181.1mm,36,0,,,181.1,,2023-08-24 08:57:07
GP102F,40,237.4mm,37,0,,,237.4,,2023-08-24 08:57:10
GP102F,40,134.8mm,38,0,,,134.8,,2023-08-24 08:57:14
GP102F,40,116.2mm,39,0,,,116.2,,2023-08-24 08:57:17
GP102F,40,251.2mm,40,0,,,251.2,,2023-08-24 08:57:20
GP102F,40,88.8mm,41,0,,,88.8,,2023-08-24 08:57:22
GP102F,40,287.5mm,42,0,,,287.5,,2023-08-24 08:57:25
GP102F,40,272.6mm,43,0,,,272.6,,2023-08-24 08:57:28
GP102F,40,183.0mm,44,0,,,183.0,,2023-08-24 08:57:30
GP102F,40,274.3mm,45,0,,,274.3,,2023-08-24 08:57:33
GP102F,40,238.3mm,46,0,,,238.3,,2023-08-24 08:57:36
GP102F,40,193.8mm,47,0,,,193.8,,2023-08-24 08:57:38
GP102F,40,202.2mm,48,0,,,202.2,,2023-08-24 08:57:41
GP102F,40,154.0mm,49,0,,,154.0,,2023-08-24 08:57:44
GP102F,40,150.6mm,50,0,,,150.6,,2023-08-24 08:57:47
GP102F,40,239.7mm,51,0,,,239.7,,2023-08-24 08:57:50
GP102F,40,284.2mm,52,0,,,284.2,,2023-08-24 08:57:53
GP102F,40,221.9mm,53,0,,,221.9,,2023-08-24 08:57:56
GP102F,40,190.5mm,54,0,,,190.5,,2023-08-24 08:57:58
GP102F,40,117.6mm,55,0,,,117.6,,2023-08-24 08:58:01
GP102F,40,193.5mm,56,0,,,193.5,,2023-08-24 08:58:04
GP102F,40,109.5mm,57,0,,,109.5,,2023-08-24 08:58:07
GP102F,40,224.9mm,58,0,,,224.9,,2023-08-24 08:58:10
GP102F,40,153.8mm,59,0,,,153.8,,2023-08-24 08:58:13
GP102F,40,126.8mm,60,0,,,126.8,,2023-08-24 08:58:16
GP102F,40,182.1mm,61,0,,,182.1,,2023-08-24 08:58:20
GP102F,40,195.8mm,62,0,,,195.8,,2023-08-24 08:58:22
GP102F,40,121.5mm,63,0,,,121.5,,2023-08-24 08:58:25
GP102F,40,145.1mm,64,0,,,145.1,,2023-08-24 08:58:28
GP102F,40,188.1mm,65,0,,,188.1,,2023-08-24 08:58:30
GP102F,40,262.3mm,66,0,,,262.3,,2023-08-24 08:58:33
GP102F,40,111.9mm,67,0,,,111.9,,2023-08-24 08:58:35
GP102F,40,186.6mm,68,0,,,186.6,,2023-08-24 08:58:39
GP102F,40,184.8mm,69,0,,,184.8,,2023-08-24 08:58:41
GP102F,40,265.7mm,70,0,,,265.7,,2023-08-24 08:58:45
GP102F,40,131.1mm,71,0,,,131.1,,2023-08-24 08:58:47
GP102F,40,222.7mm,72,0,,,222.7,,2023-08-24 08:58:50
GP102F,40,211.8mm,73,0,,,211.8,,2023-08-24 08:58:53
GP102F,40,133.3mm,74,0,,,133.3,,2023-08-24 08:58:56
GP102F,40,210.3mm,75,0,,,210.3,,2023-08-24 08:58:59
GP102F,40,207.7mm,76,0,,,207.7,,2023-08-24 08:59:01
GP102F,40,268.2mm,77,0,,,268.2,,2023-08-24 08:59:04
GP102F,40,193.8mm,78,0,,,193.8,,2023-08-24 08:59:07
GP102F,40,172.4mm,79,0,,,172.4,,2023-08-24 08:59:10
GP102F,40,89.8mm,80,0,,,89.8,,2023-08-24 08:59:14
GP102F,40,218.3mm,81,0,,,218.3,,2023-08-24 08:59:17
GP102F,40,180.4mm,82,0,,,180.4,,2023-08-24 08:59:20
GP102F,40,211.0mm,83,0,,,211.0,,2023-08-24 08:59:22
GP102F,40,98.2mm,84,0,,,98.2,,2023-08-24 08:59:25
GP102F,40,203.0mm,85,0,,,203.0,,2023-08-24 08:59:29
GP102F,40,168.9mm,86,0,,,168.9,,2023-08-24 08:59:31
GP102F,40,140.7mm,87,0,,,140.7,,2023-08-24 08:59:34
GP102F,40,212.0mm,88,0,,,212.0,,2023-08-24 08:59:37
GP102F,40,224.9mm,89,0,,,224.9,,2023-08-24 08:59:40
GP102F,40,82.0mm,90,0,,,82.0,,2023-08-24 08:59:43
GP102F,40,179.1mm,91,0,,,179.1,,2023-08-24 08:59:46
GP102F,40,192.6mm,92,0,,,192.6,,2023-08-24 08:59:49
GP102F,40,83.0mm,93,0,,,83.0,,2023-08-24 08:59:51
GP102F,40,202.4mm,94,0,,,202.4,,2023-08-24 08:59:55
GP102F,40,362.8mm,95,0,,,362.8,,2023-08-24 08:59:58
GP102F,40,174.6mm,96,0,,,174.6,,2023-08-24 09:00:01
GP102F,40,163.7mm,97,0,,,163.7,,2023-08-24 09:00:04
GP102F,40,176.5mm,98,0,,,176.5,,2023-08-24 09:00:07
GP102F,40,185.6mm,99,0,,,185.6,,2023-08-24 09:00:10
GP102F,40,125.2mm,100,0,,,125.2,,2023-08-24 09:00:13
GP102F,304,127.6mm,1,0,,,127.6,,2023-08-24 09:00:48
GP102F,632,116.5mm,1,0,,,116.5,,2023-08-24 09:01:01
GP102F,632,144.5mm,2,0,,,144.5,,2023-08-24 09:01:06
GP102F,632,140.0mm,3,0,,,140.0,,2023-08-24 09:01:09
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
GP129F,620,374.4mm,1,0,,,374.4,,2023-08-24 16:14:15
GP129F,620,353.4mm,2,0,,,353.4,,2023-08-24 16:14:24
GP129F,10,385.7mm,1,0,,,385.7,,2023-08-24 16:14:40
GP129F,10,244.7mm,2,0,,,244.7,,2023-08-24 16:14:46
GP129F,10,323.0mm,3,0,,,323.0,,2023-08-24 16:14:54
GP129F,10,293.4mm,4,0,,,293.4,,2023-08-24 16:14:56
GP129F,302,176.8mm,1,0,,,176.8,,2023-08-24 16:15:45
GP129F,340,120.2mm,1,0,,,120.2,,2023-08-24 16:16:01
GP129F,40,183.7mm,1,0,,,183.7,,2023-08-24 16:16:16
GP129F,40,167.2mm,2,0,,,167.2,,2023-08-24 16:16:22
GP129F,40,174.0mm,3,0,,,174.0,,2023-08-24 16:16:24
GP129F,40,184.8mm,4,0,,,184.8,,2023-08-24 16:16:27
GP129F,40,183.5mm,5,0,,,183.5,,2023-08-24 16:16:30
GP129F,40,180.1mm,6,0,,,180.1,,2023-08-24 16:16:32
GP129F,40,243.5mm,7,0,,,243.5,,2023-08-24 16:16:35
GP129F,40,247.6mm,8,0,,,247.6,,2023-08-24 16:16:38
GP129F,40,195.8mm,9,0,,,195.8,,2023-08-24 16:16:41
GP129F,40,208.3mm,10,0,,,208.3,,2023-08-24 16:17:00
GP129F,40,103.1mm,11,0,,,103.1,,2023-08-24 16:17:04
GP129F,40,142.5mm,12,0,,,142.5,,2023-08-24 16:17:06
GP129F,40,227.5mm,13,0,,,227.5,,2023-08-24 16:17:09
GP129F,40,112.0mm,14,0,,,112.0,,2023-08-24 16:17:12
GP129F,40,178.0mm,15,0,,,178.0,,2023-08-24 16:17:15
GP129F,40,164.4mm,16,0,,,164.4,,2023-08-24 16:17:18
GP129F,40,99.1mm,17,0,,,99.1,,2023-08-24 16:17:21
GP129F,40,189.8mm,18,0,,,189.8,,2023-08-24 16:17:24
GP129F,40,210.1mm,19,0,,,210.1,,2023-08-24 16:17:27
GP129F,40,189.9mm,20,0,,,189.9,,2023-08-24 16:17:29
GP129F,40,137.3mm,21,0,,,137.3,,2023-08-24 16:17:34
GP129F,40,211.8mm,22,0,,,211.8,,2023-08-24 16:17:37
GP129F,40,184.2mm,23,0,,,184.2,,2023-08-24 16:17:40
GP129F,40,188.8mm,24,0,,,188.8,,2023-08-24 16:17:43
GP129F,40,273.1mm,25,0,,,273.1,,2023-08-24 16:17:46
GP129F,40,175.6mm,26,0,,,175.6,,2023-08-24 16:17:49
GP129F,40,152.8mm,27,0,,,152.8,,2023-08-24 16:17:51
GP129F,40,301.9mm,28,0,,,301.9,,2023-08-24 16:17:54
GP129F,40,311.6mm,29,0,,,311.6,,2023-08-24 16:17:57
GP129F,40,241.0mm,30,0,,,241.0,,2023-08-24 16:18:00
GP129F,40,222.4mm,31,0,,,222.4,,2023-08-24 16:18:04
GP129F,40,181.1mm,32,0,,,181.1,,2023-08-24 16:18:07
GP129F,40,176.9mm,33,0,,,176.9,,2023-08-24 16:18:10
GP129F,40,169.3mm,34,0,,,169.3,,2023-08-24 16:18:12
GP129F,40,95.1mm,35,0,,,95.1,,2023-08-24 16:18:15
GP129F,40,150.2mm,36,0,,,150.2,,2023-08-24 16:18:19
GP129F,40,190.6mm,37,0,,,190.6,,2023-08-24 16:18:22
GP129F,40,234.6mm,38,0,,,234.6,,2023-08-24 16:18:25
GP129F,40,282.5mm,39,0,,,282.5,,2023-08-24 16:18:28
GP129F,40,168.9mm,40,0,,,168.9,,2023-08-24 16:18:30
GP129F,40,169.7mm,41,0,,,169.7,,2023-08-24 16:18:34
GP129F,40,130.8mm,42,0,,,130.8,,2023-08-24 16:18:36
GP129F,40,229.0mm,43,0,,,229.0,,2023-08-24 16:18:40
GP129F,40,127.0mm,44,0,,,127.0,,2023-08-24 16:18:47
GP129F,40,217.2mm,45,0,,,217.2,,2023-08-24 16:18:50
GP129F,40,119.7mm,46,0,,,119.7,,2023-08-24 16:18:53
GP129F,40,160.6mm,47,0,,,160.6,,2023-08-24 16:18:56
GP129F,40,181.9mm,48,0,,,181.9,,2023-08-24 16:19:00
GP129F,40,115.9mm,49,0,,,115.9,,2023-08-24 16:19:03
GP129F,40,165.5mm,50,0,,,165.5,,2023-08-24 16:19:06
GP129F,40,161.6mm,51,0,,,161.6,,2023-08-24 16:19:09
GP129F,40,104.5mm,52,0,,,104.5,,2023-08-24 16:19:12
GP129F,42,178.2mm,1,0,,,178.2,,2023-08-24 16:19:26
GP129F,42,168.6mm,2,0,,,168.6,,2023-08-24 16:19:30
GP129F,42,152.5mm,3,0,,,152.5,,2023-08-24 16:19:34
GP129F,42,165.9mm,4,0,,,165.9,,2023-08-24 16:19:37
GP129F,42,251.3mm,5,0,,,251.3,,2023-08-24 16:19:39
GP144F,40,167.3mm,1,0,,,167.3,,2023-08-24 17:23:45
