Bottom_Temperature,Cables,check validation,Clock_time,Comment,Constant1,Date,Dawn,day_month,Depth,DeviceID,DeviceName,Diff_time,Diff_time_end,Diff_time_end_clock,Diff_time_mid,Diff_time_mid_clock,Diff_time_start,Diff_time_start_clock,Dusk,End_time_clock,Esonar file,Females,Flag,g_ClipboardData,GPA_lat,GPA_lat_end,GPA_lat_mid,GPA_lat_start,GPA_lon,GPA_lon_end,GPA_lon_mid,GPA_lon_start,GPA_N,GPA_N_end,GPA_N_mid,GPA_N_start,GPA_time,GPA_time_end,GPA_time_mid,GPA_time_start,GPA_W,GPA_W_end,GPA_W_mid,GPA_W_start,GPNumber,GPNumber_clean,GPnumberTownum,gStart_Time,id,Latitude,Latitude_end,Latitude_mid,Latitude_start,Longitude,Longitude_end,Longitude_mid,Longitude_start,Males,Mid_time_clock,minilog,Minilog_file,Minilog_file_code,Minilog_file_seq,Minilog_file_seq2,Net_end,Net_start,percent5,Photo_file,Progress,Result,ResultfromGPS,Speed Comment,Start_odii_headline_code,Start_odii_headline_file,Start_odii_Tilt_code,Start_odii_Tilt_file,Start_time_clock,Stop_timer,Sunrise,Sunset,Text,Timestamp,Total,Tow Quality,Trawl Number,Validate,Zone
0.83,150,1,12:52:34,,1,25.08.2022,06:01:00,25/8,47,28001,COM8,46354,0,0,149,150,301,301,20:43:00,12:52:34,GP119F.TXT,,00:05:00,,,4736.5939,4736.5336,4736.4714,,06315.752,06315.852,06315.956,,N,N,N,,12:52:34,12:50:05,12:47:33,,W,W,W,GP119F,GP119F,GP119F_6,12:47:33,E9716D90-72C1-9342-ACEE-7D32121E15CB,,47.60989833,47.60889333,47.60785667,,-63.26253333,-63.2642,-63.26593333,,12:50:04,,315,6385,315,0,12:57:09,,100.3333333,,100.3333333,,";N;4.2;K*56
$GPZDA;155233;25;08;2022;03;00*45
$GPGGA;155234;4736.5939;N;06315.7523;W;1;12;1.0;8.1;M;;M;;*43
$GPGLL;4736.5939;N;06315.7523;W;155234;A*3E
$GPRMC;155234;A;4736.5939;N;06315.7523;W;2.3;48.0;250822;17.7;W*73
$GPVTG;;T;65.7;M;2.3;N;4.2;K*53
$GPZDA;155234;25;08;202",FORCE A CAUSE DE VASE ~ 2.2 KTS,C11121,C1112GP119F,J1257,J1257GP119F,12:47:33,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Good,6,,Zone12
0.71,100,1,13:57:28,,1,25.08.2022,06:01:00,25/8,37,28001,COM8,50248,0,0,149,149,300,301,20:43:00,13:57:28,GP132F.TXT,,00:05:00,,,4734.3236,4734.3767,4734.4287,,06310.509,06310.620,06310.733,,N,N,N,,13:57:28,13:54:59,13:52:28,,W,W,W,GP132F,GP132F,GP132F_7,13:52:27,92553C50-19ED-A349-88C7-E51F1E74011E,,47.57206,47.572945,47.57381167,,-63.17515,-63.177,-63.17888333,,13:54:59,,316,6385,316,0,14:00:45,,100,,100,,"239;N;06310.5096;W;165727;A*39
$GPRMC;165727;A;4734.3239;N;06310.5096;W;2.2;126.5;250822;17.7;W*49
$GPVTG;;T;144.3;M;2.2;N;4.0;K*66
$GPZDA;165727;25;08;2022;03;00*46
$GPGGA;165728;4734.3236;N;06310.5090;W;1;09;2.0;11.4;M;;M;;*76
$GPGLL;4734.3236;N;06310.5090;W;165728;A*3F
$",STABLE ~ 2.2 KTS,C11121,C1112GP132F,J1257,J1257GP132F,13:52:27,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Good,7,,Zone12
1.03,75,1,15:05:50,CHALUT DÉCHIRÉ (POCHE),1,25.08.2022,06:01:00,25/8,28,28001,COM8,54350,0,0,45,46,196,197,20:43:00,15:05:50,GP148F.TXT,,00:03:15,,,4732.4183,4732.4400,4732.5187,,06301.374,06301.391,06301.460,,N,N,N,,15:05:50,15:05:05,15:02:34,,W,W,W,GP148F,GP148F,GP148F_8,15:02:33,2F5118E0-D5ED-0C41-8ACA-DDBB435E8893,,47.540305,47.54066667,47.54197833,,-63.0229,-63.02318333,-63.02433333,,15:05:04,,317,6385,317,0,15:08:30,,65,,65,,";250822;17.7;W*44
$GPVTG;;T;171.1;M;1.2;N;2.2;K*65
$GPZDA;180549;25;08;2022;03;00*47
$GPGGA;180550;4732.4183;N;06301.3740;W;1;09;1.5;3.7;M;;M;;*46
$GPGLL;4732.4183;N;06301.3740;W;180550;A*39
$GPRMC;180550;A;4732.4183;N;06301.3740;W;1.2;152.5;250822;17.7;W*49
$GPVTG;;T;170.2",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP148F,J1257,J1257GP148F,15:02:33,1,06:33:00,20:12:00,$CCGPQ;GGA,,,Bad,8,,Zone12
0.91,75,1,15:56:28,CHALUT BRISÉ,1,25.08.2022,06:01:00,25/8,28,28001,COM8,57388,0,0,150,150,298,301,20:43:00,15:56:28,GP148FR1.TXT,,00:05:00,,,4732.1017,4732.1162,4732.1294,,06301.271,06301.403,06301.533,,N,N,N,,15:56:28,15:53:58,15:51:30,,W,W,W,GP148FR1,GP148FR1,GP148FR1_9,15:51:27,09D25B0E-4C0E-4B48-B904-9BFA0B1B1C1D,,47.53502833,47.53527,47.53549,,-63.02118333,-63.02338333,-63.02555,,15:53:58,,318,6385,318,0,15:58:41,,99.33333333,,99.33333333,,"
$GPVTG;;T;114.7;M;2.8;N;5.2;K*6E
$GPZDA;185627;25;08;2022;03;00*49
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;185628;4732.1017;N;06301.2711;W;1;09;1.3;5.7;M;;M;;*43
$GPGLL;4732.1017;N;06301.2711;W;185628;A*3C
$GPRMC;185628;A;4732.1017;N;06301.2711;W;2.8;96.9;250822;17.7",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP148FR1,J1257,J1257GP148FR1,15:51:27,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Bad,9,,Zone12
1.58,75,1,16:51:02,CHALUT BRISÉ,1,25.08.2022,06:01:00,25/8,27,28001,COM8,60662,-1,0,149,150,300,301,20:43:00,16:51:02,GP167F.TXT,,00:05:00,,,4731.8177,4731.8524,4731.8786,,06253.966,06254.079,06254.212,,N,N,N,,16:51:03,16:48:33,16:46:02,,W,W,W,GP167F,GP167F,GP167F_10,16:46:01,0FE94550-84B8-0C45-B861-0590FC2C6309,,47.530295,47.53087333,47.53131,,-62.89943333,-62.90131667,-62.90353333,,16:48:32,,319,6385,319,0,16:53:29,,100,,100,,";W;1;07;1.8;9.9;M;;M;;*41
$GPGLL;4731.8180;N;06253.9675;W;195102;A*39
$GPRMC;195102;A;4731.8180;N;06253.9675;W;1.8;124.0;250822;17.7;W*47
$GPVTG;;T;141.8;M;1.8;N;3.3;K*65
$GPZDA;195102;25;08;2022;03;00*48
$GPGGA;195103;4731.8177;N;06253.9668;W;1;07;1.8;10.6;M;;M;;*73
$GPGLL",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP167F,J1257,J1257GP167F,16:46:01,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Bad,10,,Zone12
1.54,75,1,19:19:12,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,25.08.2022,06:01:00,25/8,27,28001,COM8,69552,0,0,149,149,298,301,20:43:00,19:19:12,GP167FR1.TXT,,00:04:59,,,4732.3562,4732.3069,4732.2558,,06254.131,06254.239,06254.354,,N,N,N,,19:19:12,19:16:43,19:14:14,,W,W,W,GP167FR1,GP167FR1,GP167FR1_11,19:14:11,10C8BE36-3E86-2943-969F-F6C659B9713D,,47.53927,47.53844833,47.53759667,,-62.90218333,-62.90398333,-62.9059,,19:16:43,,320,6385,320,0,19:21:52,,99.33333333,,99.33333333,,"022;03;00*4E
$GPGGA;221912;4732.3562;N;06254.1311;W;1;08;1.8;10.4;M;;M;;*76
$GPGLL;4732.3562;N;06254.1311;W;221912;A*34
$GPRMC;221912;A;4732.3562;N;06254.1311;W;2.0;58.5;250822;17.7;W*7E
$GPVTG;;T;76.3;M;2.0;N;3.7;K*54
$GPZDA;221912;25;08;2022;03;00*4D
$GPGGA;221913;4732.35",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP167FR1,J1257,J1257GP167FR1,19:14:11,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Bad,11,,Zone12
0.52,100,1,20:27:07,,1,25.08.2022,06:01:00,25/8,30,28001,COM8,73627,0,0,150,151,302,302,20:43:00,20:27:07,GP186F.TXT,,00:05:00,,,4729.0749,4729.1437,4729.2120,,06246.503,06246.591,06246.682,,N,N,N,,20:27:07,20:24:37,20:22:05,,W,W,W,GP186F,GP186F,GP186F_12,20:22:05,3C00C8EB-63C9-1A47-BB3F-0FDB6E8D6518,,47.48458167,47.48572833,47.48686667,,-62.77505,-62.77651667,-62.77803333,,20:24:36,,321,6385,321,0,20:30:28,,100.3333333,,100.3333333,28001,";;T;160.0;M;2.3;N;4.3;K*61
$GPZDA;232706;25;08;2022;03;00*44
$GPGGA;232707;4729.0749;N;06246.5036;W;1;09;1.3;6.1;M;;M;;*45
$GPGLL;4729.0749;N;06246.5036;W;232707;A*3F
$GPRMC;232707;A;4729.0749;N;06246.5036;W;2.3;142.4;250822;17.7;W*4D
$GPVTG;;T;160.1;M;2.3;N;4.3;K*60
$GPZDA",STABLE ~ 2.2 KTS,C11121,C1112GP186F,J1257,J1257GP186F,20:22:05,0,06:33:00,20:12:00,$CCGPQ;GGA,,,Good,12,,Zone12
0.39,100,1,06:29:21,,1,26.08.2022,06:02:00,26/8,37,28001,COM8,23361,0,0,149,150,300,301,20:41:00,06:29:21,GP194F.TXT,,00:04:59,,,4729.4969,4729.4170,4729.3325,,06234.773,06234.724,06234.677,,N,N,N,,06:29:21,06:26:52,06:24:21,,W,W,W,GP194F,GP194F,GP194F_1,06:24:20,02487D87-6261-244B-B594-95FE7B4EC385,,47.491615,47.49028333,47.488875,,-62.57955,-62.57873333,-62.57795,,06:26:51,,322,6385,322,0,06:32:50,,100,,100,,"0*45
$GPGGA;092921;4729.4969;N;06234.7738;W;1;09;1.8;9.6;M;;M;;*42
$GPGLL;4729.4969;N;06234.7738;W;092921;A*3B
$GPRMC;092921;A;4729.4969;N;06234.7738;W;2.3;338.1;260822;17.7;W*40
$GPVTG;;T;355.8;M;2.3;N;4.3;K*6D
$GPZDA;092921;26;08;2022;03;00*44
$GPGGA;092922;4729.4976;N;06",STABLE ~ 2.2 KTS,C11121,C1112GP194F,J1257,J1257GP194F,06:24:20,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,1,,Zone12
0.11,100,1,07:46:09,,1,26.08.2022,06:02:00,26/8,35,28001,COM8,27969,-1,0,150,150,300,301,20:41:00,07:46:09,GP182F.TXT,,00:04:59,,,4726.3215,4726.3803,4726.4374,,06240.805,06240.706,06240.612,,N,N,N,,07:46:10,07:43:39,07:41:09,,W,W,W,GP182F,GP182F,GP182F_2,07:41:08,E260BAC6-F1CE-D149-A9F1-6B3F45C43A38,,47.43869167,47.43967167,47.44062333,,-62.68008333,-62.67843333,-62.67686667,,07:43:39,,323,6385,323,0,07:49:20,,100,,100,,"LL;4726.3219;N;06240.8053;W;104609;A*32
$GPRMC;104609;A;4726.3219;N;06240.8053;W;2.1;227.4;260822;17.7;W*41
$GPVTG;;T;245.1;M;2.1;N;3.9;K*6B
$GPZDA;104609;26;08;2022;03;00*4F
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;104610;4726.3215;N;06240.8058;W;1;08;1.8;1.3;M;;M;;*4",STABLE ~ 2.1 KTS,C11121,C1112GP182F,J1257,J1257GP182F,07:41:08,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,2,,Zone12
0.19,100,1,09:10:42,,1,26.08.2022,06:02:00,26/8,36,28001,COM8,33042,0,0,151,151,300,302,20:41:00,09:10:42,GP188F.TXT,,00:05:00,,,4716.0374,4716.1206,4716.2089,,06241.577,06241.601,06241.627,,N,N,N,,09:10:42,09:08:11,09:05:42,,W,W,W,GP188F,GP188F,GP188F_3,09:05:40,9DCA554E-9C8E-8846-9811-CA99C1B63989,,47.26729,47.26867667,47.27014833,,-62.69295,-62.69335,-62.69378333,,09:08:11,,324,6385,324,0,09:13:55,,100,,100,,"0;N;06241.5777;W;2.1;168.6;260822;17.6;W*4B
$GPVTG;;T;186.3;M;2.1;N;3.8;K*64
$GPZDA;121041;26;08;2022;03;00*42
$GPGGA;121042;4716.0374;N;06241.5777;W;1;08;1.5;5.5;M;;M;;*41
$GPGLL;4716.0374;N;06241.5777;W;121042;A*3B
$GPRMC;121042;A;4716.0374;N;06241.5777;W;2.1;168.8;260822;",STABLE ~ 2.1 KTS,C11121,C1112GP188F,J1257,J1257GP188F,09:05:40,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,3,,Zone12
0.19,100,1,10:34:49,,1,26.08.2022,06:02:00,26/8,35,28001,COM8,38089,-2,0,60,60,210,211,20:41:00,10:34:49,GP196F.TXT,,00:03:27,,,4716.5665,4716.5863,4716.6373,,06234.138,06234.098,06233.991,,N,N,N,,10:34:51,10:33:49,10:31:19,,W,W,W,GP196F,GP196F,GP196F_4,10:31:18,9A82A2C4-68C8-5A44-B809-27ACABEA068E,,47.27610833,47.27643833,47.27728833,,-62.56896667,-62.5683,-62.56651667,,10:33:49,,325,6385,325,0,10:38:00,,69,,69,,";133450;4716.5664;N;06234.1388;W;1;10;1.5;8.6;M;;M;;*41
$GPGLL;4716.5664;N;06234.1388;W;133450;A*3C
$GPRMC;133450;A;4716.5664;N;06234.1388;W;1.2;225.4;260822;17.6;W*4C
$GPVTG;;T;243.0;M;1.2;N;2.2;K*66
$GPZDA;133450;26;08;2022;03;00*45
$GPGGA;133451;4716.5665;N;06234.1388;W;1",ACCROCHAGES ~ 2.2 KTS,C11121,C1112GP196F,J1257,J1257GP196F,10:31:18,1,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,4,,Zone12
0.19,100,1,11:20:05,,1,26.08.2022,06:02:00,26/8,35,28001,COM8,40805,0,1,150,151,300,302,20:41:00,11:20:04,GP190F.TXT,,00:05:00,,,4712.5974,4712.6840,4712.7734,,06236.640,06236.601,06236.559,,N,N,N,,11:20:05,11:17:35,11:15:05,,W,W,W,GP190F,GP190F,GP190F_5,11:15:03,593928AF-B5E5-C343-8713-A96912835840,,47.20995667,47.2114,47.21289,,-62.61066667,-62.61001667,-62.60931667,,11:17:34,,326,6385,326,0,11:23:37,,99.66666667,,99.66666667,,";1;11;1.3;9.0;M;;M;;*42
$GPGLL;4712.5981;N;06236.6402;W;142004;A*3F
$GPRMC;142004;A;4712.5981;N;06236.6402;W;2.3;197.9;260822;17.6;W*4A
$GPVTG;;T;215.6;M;2.3;N;4.2;K*67
$GPZDA;142004;26;08;2022;03;00*46
$GPGGA;142005;4712.5974;N;06236.6406;W;1;11;1.3;9.2;M;;M;;*4F
$GPGLL;47",STABLE ~ 2.1 KTS,C11121,C1112GP190F,J1257,J1257GP190F,11:15:03,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,5,,Zone12
0.23,125,1,12:51:13,CASIER DANS LE CHALUT,1,26.08.2022,06:02:00,26/8,38,28001,COM8,46273,-1,-1,150,150,300,301,20:41:00,12:51:14,GP191F.TXT,,00:05:00,,,4703.4476,4703.5189,4703.5969,,06230.956,06231.036,06231.113,,N,N,N,,12:51:14,12:48:43,12:46:13,,W,W,W,GP191F,GP191F,GP191F_6,12:46:12,84A345A2-C0DE-2D45-8C41-FA9EAC4A5B08,,47.05745,47.05864833,47.05994833,,-62.5159333,-62.51726667,-62.51855,,12:48:43,,327,6385,327,0,12:55:23,,100.3333333,,100.3333333,,"5029;A*3D
$GPRMC;155029;A;4703.4721;N;06230.9809;W;2.0;143.6;260822;17.6;W*4D
$GPVTG;;T;161.2;M;2.0;N;3.8;K*6D
$GPZDA;155029;26;08;2022;03;00*4F
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;155030;4703.4716;N;06230.9804;W;1;11;1.3;8.4;M;;M;;*44
$GPGLL;4703.4716;N;06230.98",STABLE ~ 2.2 KTS,C11121,C1112GP191F,J1257,J1257GP191F,12:46:12,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Bad,6,,Zone12
0.23,125,1,13:52:57,,1,26.08.2022,06:02:00,26/8,38,28001,COM8,49977,0,0,151,151,302,302,20:41:00,13:52:57,GP191FR1.TXT,,00:05:00,,,4703.6531,4703.5775,4703.5046,,06230.912,06230.835,06230.760,,N,N,N,,13:52:57,13:50:26,13:47:55,,W,W,W,GP191FR1,GP191FR1,GP191FR1_7,13:47:55,2CCCAAA6-7D0E-DD4B-B51F-07BF12307EFC,,47.060885,47.059625,47.05841,,-62.5152,-62.51391667,-62.51266667,,13:50:26,,328,6385,328,0,13:57:06,,100.6666667,,100.6666667,,"525;N;06230.9118;W;165256;A*39
$GPRMC;165256;A;4703.6525;N;06230.9118;W;2.2;321.5;260822;17.6;W*4E
$GPVTG;;T;339.2;M;2.2;N;4.2;K*6D
$GPZDA;165256;26;08;2022;03;00*46
$GPGGA;165257;4703.6531;N;06230.9124;W;1;10;1.8;9.9;M;;M;;*4C
$GPGLL;4703.6531;N;06230.9124;W;165257;A*32
$G",STABLE ~ 2.1 KTS,C11121,C1112GP191FR1,J1257,J1257GP191FR1,13:47:55,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Good,7,,Zone12
0.39,100,1,15:17:21,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,26.08.2022,06:02:00,26/8,33,28001,COM8,55041,0,0,55041,55041,52,53,20:41:00,15:17:21,GP215F.TXT,,00:00:51,,,4658.6974,,4658.6688,,06220.782,,06220.778,,N,,N,,15:17:21,00:00:00,15:16:29,,W,,W,GP215F,GP215F,GP215F_8,15:16:28,F521E355-226B-054C-B5D2-AB7A9F684F6B,,46.97829,,46.97781333,,-62.34636667,,-62.3463,,,,329,6385,329,0,15:21:18,,17,,17,,"81720;A;4658.6971;N;06220.7825;W;1.6;353.7;260822;17.6;W*4A
$GPVTG;;T;11.3;M;1.6;N;3.0;K*57
$GPZDA;181720;26;08;2022;03;00*48
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;181721;4658.6974;N;06220.7825;W;1;10;1.5;4.3;M;;M;;*4D
$GPGLL;4658.6974;N;06220.7825;W;181721;A*39
$G",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP215F,J1257,J1257GP215F,15:16:28,1,06:34:00,20:10:00,$CCGPQ;GGA,,,Bad,8,,Zone12
0.27,100,1,17:02:45,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,26.08.2022,06:02:00,26/8,35,28001,COM8,61365,-1,0,151,151,301,302,20:41:00,17:02:45,GP215FR1.TXT,,00:05:00,,,4657.9457,4658.0434,4658.1326,,06221.871,06221.864,06221.859,,N,N,N,,17:02:46,17:00:14,16:57:44,,W,W,W,GP215FR1,GP215FR1,GP215FR1_9,16:57:43,29ED88E9-9966-7F44-A980-7872700BB0E5,,46.96576167,46.96739,46.96887667,,-62.36451667,-62.3644,-62.36431667,,17:00:14,,330,6385,330,0,17:06:02,,100,,100,,"21.8710;W;1;09;1.3;5.2;M;;M;;*43
$GPGLL;4657.9462;N;06221.8710;W;200245;A*39
$GPRMC;200245;A;4657.9462;N;06221.8710;W;2.2;184.1;260822;17.6;W*47
$GPVTG;;T;201.7;M;2.2;N;4.2;K*62
$GPZDA;200245;26;08;2022;03;00*44
$GPGGA;200246;4657.9457;N;06221.8711;W;1;09;1.3;4.1;M;;M;;*45
",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP215FR1,J1257,J1257GP215FR1,16:57:43,0,06:34:00,20:10:00,$CCGPQ;GGA,,,Bad,9,,Zone12
0.39,100,1,18:19:24,CHALUT BRISÉ,1,26.08.2022,06:02:00,26/8,32,28001,COM8,65964,0,0,115,116,265,267,20:41:00,18:19:24,GP210F.TXT,,00:04:25,,,4701.0379,4701.0008,4700.9548,,06219.775,06219.856,06219.971,,N,N,N,,18:19:24,18:17:29,18:14:59,,W,W,W,GP210F,GP210F,GP210F_10,18:14:57,C3623C71-B577-0C47-A7F5-0FE23A3EED20,,47.01729833,47.01668,47.01591333,,-62.32958333,-62.33093333,-62.33285,,18:17:28,,331,6385,331,0,18:24:36,,88,,88,28001,"LL;4701.0377;N;06219.7761;W;211923;A*38
$GPRMC;211923;A;4701.0377;N;06219.7761;W;1.2;51.5;260822;17.6;W*78
$GPVTG;;T;69.1;M;1.2;N;2.2;K*5D
$GPZDA;211923;26;08;2022;03;00*4F
$GPGGA;211924;4701.0379;N;06219.7758;W;1;08;1.8;6.7;M;;M;;*4D
$GPGLL;4701.0379;N;06219.7758;W;211924;A",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP210F,J1257,J1257GP210F,18:14:57,1,06:34:00,20:10:00,$CCGPQ;GGA,,,Bad,10,,Zone12
4.53,50,1,10:38:54,,1,01.09.2022,06:10:00,1/9,19,28001,COM8,38334,0,0,150,150,299,301,20:30:00,10:38:54,GP285F.TXT,,00:05:00,,,4700.8329,4700.8077,4700.7717,,06133.287,06133.413,06133.536,,N,N,N,,10:38:54,10:36:24,10:33:55,,W,W,W,GP285F,GP285F,GP285F_1,10:33:53,570EDF61-5181-F04B-8EAE-FEE9E27EA8CF,,47.01388167,47.01346167,47.01286167,,-61.55478333,-61.55688333,-61.55893333,,10:36:24,,332,6385,332,0,10:40:30,,99.66666667,,99.66666667,,"A;133853;01;09;2022;03;00*4E
$GPGGA;133854;4700.8329;N;06133.2877;W;1;11;1.5;5.5;M;;M;;*4C
$GPGLL;4700.8329;N;06133.2877;W;133854;A*3E
$GPRMC;133854;A;470",STABLE ~ 2.2 KTS,C11121,C1112GP285F,H1176,H1176GP285F,10:33:53,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,1,,Zone12
1.97,75,1,11:32:16,,1,01.09.2022,06:10:00,1/9,25,28001,COM8,41536,0,0,149,149,300,301,20:30:00,11:32:16,GP291F.TXT,,00:04:59,,,4658.2744,4658.2805,4658.2626,,06127.520,06127.647,06127.779,,N,N,N,,11:32:16,11:29:47,11:27:16,,W,W,W,GP291F,GP291F,GP291F_2,11:27:15,8B7EAD9A-8FF6-384B-A15F-150C561A85C9,,46.97124,46.97134167,46.97104333,,-61.45866667,-61.46078333,-61.46298333,,11:29:47,,333,6385,333,0,11:34:29,,100,,100,,";4658.2745;N;06127.5214;W;2.4;94.2;010922;17.6;W*7C
$GPVTG;;T;111.8;M;2.4;N;4.5;K*6E
$GPZDA;143215;01;09;2022;03;00*41
$GPGGA;143216;4658.2744;N;06127.5201;W;1;11;1.3;10.9",STABLE ~ 2.2 KTS,C11121,C1112GP291F,H1176,H1176GP291F,11:27:15,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,2,,Zone12
2.05,75,1,12:31:57,,1,01.09.2022,06:10:00,1/9,25,28001,COM8,45117,0,0,151,151,300,302,20:30:00,12:31:57,GP297F.TXT,,00:05:00,,,4700.2052,4700.2426,4700.2640,,06122.798,06122.913,06123.034,,N,N,N,,12:31:57,12:29:26,12:26:57,,W,W,W,GP297F,GP297F,GP297F_3,12:26:55,5C2D3FAC-E382-1443-8CD4-436124B98457,,47.00342,47.00404333,47.0044,,-61.37996667,-61.38188333,-61.3839,,12:29:26,,334,6385,334,0,12:33:55,,100,,100,,"156;A*39
$GPRMC;153156;A;4700.2055;N;06122.7995;W;2.0;119.2;010922;17.6;W*46
$GPVTG;;T;136.9;M;2.0;N;3.8;K*64
$GPZDA;153156;01;09;2022;03;00*44
$GPGGA;153157;4700.2052;N;06122.7988;W;1;11;1.3;7.9;M;;M;;*49
$GPGLL;4700.2052;N;06122.7988;W;153157;A*33
$GPRMC;153157;A;4700.205",STABLE ~ 2.2 KTS,C11121,C1112GP297F,H1176,H1176GP297F,12:26:55,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,3,,Zone12
2.09,75,1,13:15:13,,1,01.09.2022,06:10:00,1/9,28,28001,COM8,47713,-1,3,152,153,303,305,20:30:00,13:15:10,GP296F.TXT,,00:05:00,,,4657.4220,4657.4619,4657.5017,,06123.788,06123.901,06124.018,,N,N,N,,13:15:14,13:12:41,13:10:10,,W,W,W,GP296F,GP296F,GP296F_4,13:10:08,59FBA87C-84C6-FB43-BF72-9D75CAF53EF7,,46.95703333,46.95769833,46.95836167,,-61.39646667,-61.39835,-61.4003,,13:12:40,,335,6385,335,0,13:16:58,,100,,100,,$GPGGA;161514;4657.4220;N;06123.7886;W;1;1,STABLE ~ 2.2 KTS,C11121,C1112GP296F,H1176,H1176GP296F,13:10:08,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,4,,Zone12
1.23,75,1,14:57:25,,1,01.09.2022,06:10:00,1/9,26,28001,COM8,53845,0,0,151,151,301,302,20:30:00,14:57:25,GP279F.TXT,,00:05:00,,,4655.7998,4655.8008,4655.8080,,06137.255,06137.387,06137.519,,N,N,N,,14:57:25,14:54:54,14:52:24,,W,W,W,GP279F,GP279F,GP279F_5,14:52:23,11354B91-270A-B147-B1CE-E65F59EB76CB,,46.92999667,46.93001333,46.93013333,,-61.62091667,-61.62311667,-61.62531667,,14:54:54,,336,6385,336,0,15:00:04,,100.3333333,,100.3333333,,"655.7996;N;06137.2558;W;1;11;1.3;1.6;M;;M;;*43
$GPGLL;4655.7996;N;06137.2558;W;175724;A*30
$GPRMC;175724;A;4655.7996;N;06137.2558;W;2.2;89.1;010922;17.6;W*76
$GPVTG;;T;106.7;M;2.2;N;4.0;K*64
$GPZDA;175724;01;09;2022;03;00*43
$GPGGA;175725;4655.7998;N;06137.2551;W;1;11;1.3;1.",STABLE ~ 2.2 KTS,C11121,C1112GP279F,H1176,H1176GP279F,14:52:23,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,5,,Zone12
1.7,75,1,16:58:37,,1,01.09.2022,06:10:00,1/9,23,28001,COM8,61117,0,2,151,151,303,303,20:30:00,16:58:35,GP255F.TXT,,00:05:00,,,4702.2413,4702.1898,4702.1338,,06155.330,06155.221,06155.111,,N,N,N,,16:58:37,16:56:06,16:53:34,,W,W,W,GP255F,GP255F,GP255F_6,16:53:34,5C4A0D6A-47B8-A944-85FE-A9E0B5906387,,47.037355,47.03649667,47.03556333,,-61.92216667,-61.92035,-61.91851667,,16:56:06,,337,6385,337,0,17:01:08,,100.3333333,,100.3333333,,$GPGGA;195837;4702.2413;N;06155.3304;W;,ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP255F,H1176,H1176GP255F,16:53:34,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,6,,Zone12
0.91,75,1,17:51:59,,1,01.09.2022,06:10:00,1/9,27,28001,COM8,64319,0,0,151,151,299,302,20:30:00,17:51:59,GP244F.TXT,,00:05:00,,,4700.6174,4700.5599,4700.5028,,06200.566,06200.457,06200.353,,N,N,N,,17:51:59,17:49:28,17:47:00,,W,W,W,GP244F,GP244F,GP244F_7,17:46:57,6ACFA7C4-B93F-B042-90FB-AC93CF61952C,,47.01029,47.00933167,47.00838,,-62.00943333,-62.00761667,-62.00588333,,17:49:28,,338,6385,338,0,17:54:35,,99.33333333,,99.33333333,,"02.7;010922;17.6;W*41
$GPVTG;;T;320.3;M;2.5;N;4.5;K*64
$GPZDA;205158;01;09;2022;03;00*4A
$GPGGA;205159;4700.6174;N;06200.5665;W;1;08;1.5;10.4;M;;M;;*7E
$G",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP244F,H1176,H1176GP244F,17:46:57,0,06:41:00,19:59:00,$CCGPQ;GGA,,,Good,7,,Zone12
