Year,Month,Day,townumber,towid,species,numbercaught,weightcaught,presence,english,latin,french,species.logbook,comment
1990,8,7,6,174,41,200,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,7,6,174,598,5,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,7,6,174,6100,5,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),solaster,
1990,8,7,6,174,6500,100,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,sand dollars,
1990,8,7,7,175,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,7,7,175,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,7,7,175,2520,2,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,7,7,175,4210,30,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,7,7,175,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pas dans le logbook,
1990,8,7,7,175,6500,100,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,8,7,7,175,,20,NA,1,,,,coquille d'artica islandica,
1990,8,7,8,176,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,7,8,176,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,7,8,176,2520,5,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,7,8,176,4210,30,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,7,8,176,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pas dans le logbook,
1990,8,7,8,176,6100,10,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),solaster,
1990,8,7,8,176,6400,100,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,7,8,176,6500,50,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,8,7,8,176,,300,NA,1,,,,coquille d'artica islandica,
1990,8,7,9,177,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,7,9,177,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie canadienne,
1990,8,7,9,177,202,2,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,7,9,177,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,7,9,177,6400,300,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,8,1,178,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,8,1,178,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,8,1,178,4210,20,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,1,178,6400,10,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,8,2,179,40,200,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,8,2,179,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,3,180,40,50,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,8,3,180,202,2,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,8,3,180,4210,50,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,3,180,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pas dans le logbook,
1990,8,8,3,180,4320,10,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle d'islande,
1990,8,8,3,180,6400,0,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,8,3,180,,10,NA,1,,,,??? Illisible,
1990,8,8,4,181,10,7,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,8,4,181,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,8,4,181,202,5,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,8,4,181,4210,30,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,4,181,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,3 crates
1990,8,8,5,182,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,8,5,182,202,5,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,8,5,182,4210,30,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,5,182,6400,50,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,8,5,182,6500,10,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,8,8,6,183,41,3,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,8,6,183,6300,1,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1990,8,8,6,183,6400,20,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,8,7,184,10,1,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,8,7,184,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,8,7,184,202,3,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,8,7,184,4210,30,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,8,7,184,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,2 crates
1990,8,9,1,185,40,20,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,9,1,185,4210,20,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,9,1,185,4320,5,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle d'islande,
1990,8,9,1,185,6300,10,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1990,8,9,1,185,6400,100,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,9,2,186,40,5,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,9,2,186,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,9,2,186,4320,NA,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle d'islande,1 crate dont 2 sceau vivant
1990,8,9,2,186,6400,50,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,9,3,187,202,5,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,9,3,187,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,9,3,187,6400,200,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,9,4,188,10,1,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,9,4,188,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,9,4,188,6300,5,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1990,8,9,4,188,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,2 crates
1990,8,16,1,189,10,20,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,1,189,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,16,1,189,60,1,NA,1,Atlantic herring,Clupea harengus,Hareng atlantique,hareng,
1990,8,16,1,189,4320,1,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,16,1,189,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1990,8,16,2,190,10,20,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,2,190,40,50,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,16,2,190,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1990,8,16,3,191,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,3,191,40,20,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
1990,8,16,3,191,2520,30,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,16,3,191,6400,1,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,16,4,192,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,16,4,192,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,16,4,192,2520,30,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,16,5,193,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,16,5,193,2520,15,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,16,5,193,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,16,5,193,4320,10,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,16,5,193,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,16,5,193,6600,1,NA,1,Sea cucumber unspecified,Holothuroidea (cl.),Holothurie non spécifié,concombre de mer,
1990,8,16,6,194,10,3,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,6,194,41,5,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,16,6,194,2520,30,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,16,6,194,4210,20,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,16,9,197,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,9,197,2520,NA,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,plusieurs
1990,8,16,10,198,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,16,10,198,41,NA,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,16,10,198,4210,20,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,16,12,200,40,20,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie,
1990,8,16,13,201,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,17,1,202,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,17,1,202,41,70,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,17,1,202,598,10,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,17,1,202,4210,5,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,20,1,204,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,20,1,204,50,1,NA,1,Striped / atlantic wolffish,Anarhichas lupus,Loup atlantique,loup de mer,
1990,8,20,1,204,,NA,NA,1,,,,oursin,
1990,8,20,2,205,41,15,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,20,2,205,2520,20,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,20,2,205,4320,10,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,20,2,205,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin de mer,
1990,8,20,3,206,41,NA,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,20,3,206,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,20,3,206,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,20,3,206,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,20,3,206,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,20,4,207,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,20,4,207,4320,NA,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,2 sceaux
1990,8,20,4,207,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,20,7,210,10,30,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,20,7,210,4320,10,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,20,7,210,6100,3,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1990,8,20,7,210,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,21,1,211,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,21,1,211,4320,10,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,21,1,211,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,21,2,212,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,2,212,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,21,2,212,2520,NA,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,plusieurs
1990,8,21,2,212,4320,5,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle,
1990,8,21,2,212,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,21,2,212,8600,NA,NA,1,Sponge unspecified,Porifera (phy.),Éponge  non spécifiée,éponge,
1990,8,21,3,213,23,8,NA,1,Redfish unspecified,Sebastes sp.,Sébaste non spécifié,sébaste,
1990,8,21,3,213,41,1,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,3,213,202,4,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,21,3,213,4210,1,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,21,3,213,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,21,4,214,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,4,214,2520,20,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,21,4,214,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1990,8,21,5,215,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,5,215,202,2,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,21,5,215,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,21,5,215,2520,5,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,21,5,215,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,21,5,215,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,2 pannes
1990,8,21,8,218,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,21,8,218,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,8,218,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1990,8,21,8,218,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,plusieurs
1990,8,21,9,219,10,15,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,21,9,219,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,21,9,219,598,5,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,21,9,219,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,plusieurs
1990,8,23,1,222,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,23,1,222,41,40,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,23,1,222,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,23,1,222,2520,30,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,23,1,222,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,coquille de palourde et cockle,
1990,8,23,1,222,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,quelques
1990,8,23,5,226,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,23,5,226,2520,2,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,23,5,226,6400,2,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,23,5,226,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de mer,plusieurs
1990,8,23,10,231,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,23,10,231,598,4,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,23,10,231,2520,5,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,23,10,231,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de mer,plusieurs
1990,8,23,11,232,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,23,11,232,6400,5,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,24,1,234,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,24,1,234,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,24,1,234,2520,NA,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,plusieurs
1990,8,24,1,234,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,plusieurs
1990,8,24,1,234,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1990,8,31,1,236,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,1,236,35,1,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1990,8,31,1,236,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,1,236,202,2,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,31,1,236,598,15,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,1,236,2520,1,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,31,2,237,10,20,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,2,237,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1990,8,31,2,237,598,5,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,2,237,2520,20,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,31,2,237,4210,100,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,31,2,237,6300,1,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1990,8,31,2,237,,50,NA,1,,,,œuf de bigorneau,
1990,8,31,2,237,,200,NA,1,,,,plie,
1990,8,31,3,238,10,30,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,3,238,35,1,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1990,8,31,3,238,41,200,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,3,238,598,10,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,3,238,4210,200,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,31,4,239,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,4,239,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,4,239,202,3,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,8,31,4,239,4210,20,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,31,4,239,8600,NA,NA,1,Sponge unspecified,Porifera (phy.),Éponge  non spécifiée,éponge filamenteuse,
1990,8,31,5,240,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,5,240,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,5,240,598,3,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,6,241,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,6,241,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,7,242,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,7,242,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,7,242,598,5,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,7,242,4210,10,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1990,8,31,8,243,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,8,243,598,5,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,8,243,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,8,31,8,243,4320,2,NA,1,Scallops,Pectinidae f.,Pétoncles,pétoncle d'islande,
1990,8,31,8,243,6110,5,NA,1,Starfish unspecified,Asterias sp.,Étoile de mer non spécifiée,???illisible,
1990,8,31,8,243,6400,200,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,31,9,244,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,9,244,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,9,244,60,1,NA,1,Atlantic herring,Clupea harengus,Hareng atlantique,hareng,
1990,8,31,9,244,598,3,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,9,244,6400,3,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,31,10,245,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,10,245,41,200,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,10,245,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,8,31,10,245,6300,3,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1990,8,31,11,246,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,11,246,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,12,247,6400,1,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,8,31,13,248,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,8,31,13,248,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,8,31,13,248,4310,1,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pas dans le logbook,
1990,8,31,13,248,6110,70,NA,1,Starfish unspecified,Asterias sp.,Étoile de mer non spécifiée,???illisible,
1990,8,31,13,248,6500,200,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,sand dollars,
1990,8,31,13,248,,1,NA,0,,,,artica islandica,
1990,9,1,1,249,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,9,1,1,249,6500,50,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,9,1,2,250,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,9,1,2,250,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,9,1,2,250,598,3,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,9,1,2,250,6400,5,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,9,1,2,250,6500,20,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,9,1,3,251,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,9,1,3,251,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1990,9,1,3,251,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,9,1,3,251,6110,15,NA,1,Starfish unspecified,Asterias sp.,Étoile de mer non spécifiée,???illisible,
1990,9,1,3,251,6500,50,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1990,9,12,1,256,10,6,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,9,12,1,256,23,1,NA,1,Redfish unspecified,Sebastes sp.,Sébaste non spécifié,sébaste,
1990,9,12,1,256,41,7,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1990,9,12,1,256,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,9,12,1,256,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1990,9,12,1,256,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,9,12,1,256,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1990,9,12,1,256,,1,NA,1,,,,limace,
1990,9,12,2,257,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1990,9,12,2,257,23,NA,NA,1,Redfish unspecified,Sebastes sp.,Sébaste non spécifié,poisson rouge,
1990,9,12,2,257,41,NA,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1990,9,12,2,257,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1990,9,12,2,257,2220,NA,NA,1,Shrimp,Pasiphaea tarda,Sivade,crevette,
1990,9,12,2,257,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1990,9,12,2,257,8300,NA,NA,1,Sea anemone unspecified,Anthozoa (cl.),Anémone de mer non spécifiée,anémone,
1990,9,12,2,257,,NA,NA,1,,,,oursin,
